product_id,shop_id,name,category,color,fabric,size_range,price_LKR,style_tags,product_url,created_ts,popularity_score,stock_count,created_timestamp
535,23,Preppy Elegant Sweatshirts,SWEATSHIRTS,Camouflage,Wool,XS-S,6000,"Tall Friendly, Athleisure, Y2K, Cold Weather, Monochrome",https://www.nike.com/product/535,06:57.0,3.7,123,2024-11-11 17:36:31
536,13,Oversized Modern Oversize Tee,OVERSIZE TEE,Chocolate,Jacquard,L,3500,"Hipster, Checked, Neutral Skin, Rainy Weather, Vintage",https://www2.hm.com/product/536,19:08.7,4.3,357,2025-03-21 17:36:31
537,5,Oversized Vintage Kimono,KIMONO,Sky Blue,Denim,XL-XXL,14500,"Curvy Friendly, Beach Wear, Petite Friendly, Athleisure, Slim Fit, Winter, Festival",https://www.puma.com/product/537,16:33.4,3.1,174,2025-10-01 17:36:31
538,12,Comfy Textured T-Shirts,T-SHIRTS,Polka Dot,Polyester,L,4500,"Tall Friendly, Monochrome, Urban, Luxury, Stripes, Sporty, Dark Skin, Neutral Skin",https://www.mango.com/product/538,39:04.0,3.8,85,2024-11-16 17:36:31
539,20,Relaxed Functional Cardigans,CARDIGANS,Crimson,Denim,XL-XXL,13000,"Cottagecore, Urban, Monochrome, Summer, Dark Skin",https://www.adidas.com/product/539,23:45.0,5.0,373,2024-11-08 17:36:31
540,2,Patterned Oversized Blazers,BLAZERS,Grey,Fleece,M,13500,"Beach Wear, Polka Dot, Petite Friendly, Patterned, Cottagecore",https://www.levi.com/product/540,01:17.0,4.4,463,2025-11-11 17:36:31
541,22,Structured Refined Tanks,TANKS,Orange,Linen,XL-XXL,5000,"Minimalist, Patterned, Rainy Weather, Curvy Friendly, Tall Friendly, Cold Weather, Party Wear",https://www.uniqlo.com/product/541,34:57.7,3.4,411,2025-10-29 17:36:31
542,6,Vintage Heritage Tanks,TANKS,Pastel Green,Denim,L,3500,"Travel Friendly, Floral, Medium Skin, Checked, Sporty, Autumn",https://www.zara.com/product/542,24:37.2,4.4,375,2024-11-13 17:36:31
543,8,Minimalist Trendy Shorts,SHORTS,Brown,Fleece,XL-XXL,3000,"Party Wear, Spring, Winter, Athleisure, Hot Weather, Slim Fit, Urban",https://www.puma.com/product/543,03:58.0,2.8,166,2025-03-12 17:36:31
544,19,Casual Edgy Utility Pants,UTILITY PANTS,Polka Dot,Jacquard,M,12500,"Old Money, Hipster, Skinny Friendly, Polka Dot, Beach Wear, Stripes, Travel Friendly, Cottagecore",https://www.levi.com/product/544,39:14.9,2.7,147,2025-05-29 17:36:31
545,2,Oversized Vintage Joggers & Pants,JOGGERS & PANTS,Pink,Tencel,XS-S,2500,"Layering, Petite Friendly, Monochrome, Cold Weather, Comfy, Checked, Neutral Skin, Party Wear",https://www.puma.com/product/545,51:20.8,3.4,386,2025-07-26 17:36:31
546,16,Structured Statement Kimono,KIMONO,Brown,Jacquard,L,10000,"Medium Skin, Floral, Dark Skin, Spring, Minimalist, Winter, Party Wear",https://www.uniqlo.com/product/546,02:47.2,3.1,199,2025-09-27 17:36:31
547,20,Smart Oversized Shorts,SHORTS,Coral,Linen,M,3000,"Stripes, Edgy, Preppy, Vintage, Fair Skin, Beach Wear",https://www.adidas.com/product/547,59:24.9,2.6,219,2025-03-24 17:36:31
548,23,Sporty Lightweight Kimono,KIMONO,Mint,Modal,M,13000,"Tall Friendly, Stripes, Layering, Minimalist, Summer",https://www.uniqlo.com/product/548,58:56.1,2.9,435,2025-07-23 17:36:31
549,11,Vintage Smart Track Pants,TRACK PANTS,Polka Dot,Denim,M,4000,"Summer, Party Wear, Urban, Edgy, Checked, Polka Dot, Formal",https://www.mango.com/product/549,07:45.4,4.8,96,2024-08-07 17:36:31
550,12,Casual Tailored Denim Jackets,DENIM JACKETS,Red,Polyester,XS-S,14500,"Fair Skin, Summer, Eco-friendly, Polka Dot, Stripes, Skinny Friendly, Formal",https://www.levi.com/product/550,38:17.8,3.4,52,2025-06-10 17:36:31
551,4,Trendy Bright Denim Jackets,DENIM JACKETS,Chocolate,Linen,XL-XXL,14000,"Checked, Stripes, Slim Fit, Curvy Friendly, Travel Friendly, Medium Skin, Floral, Rainy Weather",https://www.uniqlo.com/product/551,24:37.8,4.1,249,2025-09-12 17:36:31
552,19,Casual Structured T-Shirts,T-SHIRTS,Pastel Blue,Fleece,XS-S,4000,"Winter, Edgy, Patterned, Layering, Athleisure, Office Wear",https://www.adidas.com/product/552,20:21.3,3.0,134,2025-03-23 17:36:31
553,17,Dynamic Chic Kimono,KIMONO,Camouflage,Polyester,L,8500,"Spring, Stripes, Comfy, Dark Skin, Hipster",https://www.mango.com/product/553,03:02.6,4.2,344,2025-04-13 17:36:31
554,18,Bold Statement Coats,COATS,Charcoal,Jacquard,XS-S,14000,"Business Casual, Monochrome, Skinny Friendly, Cold Weather, Formal",https://www.puma.com/product/554,40:01.6,2.7,444,2025-08-13 17:36:31
555,3,Soft Relaxed Shorts,SHORTS,Checked,Cotton,XL-XXL,5000,"Minimalist, Office Wear, Neutral Skin, Streetwear, Slim Fit",https://www.levi.com/product/555,23:07.5,2.7,467,2024-11-23 17:36:31
556,15,Neutral Layered Track Pants,TRACK PANTS,Teal,Fleece,M,5000,"Party Wear, Hot Weather, Travel Friendly, Fair Skin, Sporty, Urban",https://www.puma.com/product/556,42:53.0,2.7,320,2025-11-28 17:36:31
557,19,Chic Retro Track Pants,TRACK PANTS,Red,Modal,M,4500,"Checked, Curvy Friendly, Urban, Old Money, Polka Dot, Athleisure, Eco-friendly",https://www.levi.com/product/557,28:19.7,4.2,269,2024-12-14 17:36:31
558,23,Wide Leg Rustic Kimono,KIMONO,Pastel Green,Velvet,L,9500,"Minimalist, Vintage, Fair Skin, Summer, Spring, Sporty",https://www2.hm.com/product/558,10:43.4,3.1,162,2024-12-19 17:36:31
559,3,Elegant Refined Sweatshirts,SWEATSHIRTS,Olive,Corduroy,XL-XXL,4000,"Beach Wear, Athleisure, Tall Friendly, Luxury, Sporty",https://www.puma.com/product/559,50:39.4,2.8,164,2024-11-16 17:36:31
560,21,Bright Dynamic Oversize Tee,OVERSIZE TEE,Peach,Cotton,XL-XXL,4500,"Cold Weather, Edgy, Winter, Vintage, Party Wear, Cottagecore, Spring",https://www.nike.com/product/560,21:40.7,2.7,211,2025-11-14 17:36:31
561,12,Minimalist Functional Coats,COATS,Sky Blue,Cotton,XL-XXL,8500,"Stripes, Minimalist, Checked, Slim Fit, Medium Skin, Fair Skin, Oversized",https://www2.hm.com/product/561,10:54.1,3.2,453,2024-12-31 17:36:31
562,15,Edgy Edgy Shorts,SHORTS,Coral,Linen,XS-S,4000,"Polka Dot, Layering, Winter, Vintage, Slim Fit",https://www.levi.com/product/562,31:52.4,2.7,450,2025-10-25 17:36:31
563,22,Textured Modern Shorts,SHORTS,Pink,Tencel,M,4500,"Slim Fit, Athleisure, Beach Wear, Office Wear, Comfy",https://www.adidas.com/product/563,11:45.4,4.5,26,2024-08-11 17:36:31
564,13,Elegant Tailored Utility Pants,UTILITY PANTS,Navy,Fleece,M,10500,"Cottagecore, Festival, Summer, Streetwear, Petite Friendly",https://www.uniqlo.com/product/564,58:26.0,4.2,63,2024-09-04 17:36:31
565,1,Chic Oversized Coats,COATS,Multi-color,Denim,L,13500,"Formal, Preppy, Tall Friendly, Layering, Neutral Skin, Casual, Winter, Minimalist",https://www.nike.com/product/565,03:20.3,4.7,298,2025-12-15 17:36:31
566,1,Trendy Comfy Cardigans,CARDIGANS,Tie-dye,Jacquard,XS-S,14500,"Casual, Minimalist, Sporty, Medium Skin, Rainy Weather, Cottagecore, Y2K, Business Casual",https://www.adidas.com/product/566,32:18.1,3.2,486,2024-12-02 17:36:31
567,4,Lightweight Preppy Shorts,SHORTS,Black,Polyester,XL-XXL,2500,"Festival, Party Wear, Eco-friendly, Beach Wear, Medium Skin, Tall Friendly, Spring",https://www.levi.com/product/567,02:38.6,3.9,160,2024-10-23 17:36:31
568,23,Slim Fit Soft T-Shirts,T-SHIRTS,Pastel Pink,Denim,L,3500,"Tall Friendly, Spring, Curvy Friendly, Formal, Vintage, Summer, Layering, Urban",https://www.mango.com/product/568,04:39.1,3.0,194,2024-12-16 17:36:31
569,3,Layered Retro Track Pants,TRACK PANTS,Navy,Rayon,XL-XXL,3000,"Medium Skin, Summer, Patterned, Sporty, Layering, Party Wear",https://www.mango.com/product/569,24:32.8,2.9,391,2025-04-05 17:36:31
570,8,Tailored Neutral Sweatshirts,SWEATSHIRTS,Black,Polyester,XS-S,3500,"Dark Skin, Beach Wear, Travel Friendly, Polka Dot, Festival, Skinny Friendly, Stripes, Casual",https://www.nike.com/product/570,40:23.9,2.6,442,2025-12-28 17:36:31
571,21,Slim Fit Oversized Oversize Tee,OVERSIZE TEE,Camouflage,Linen,XL-XXL,3500,"Medium Skin, Summer, Vintage, Party Wear, Cottagecore, Old Money",https://www.zara.com/product/571,50:00.7,2.7,79,2024-09-16 17:36:31
572,16,Sporty Structured Track Pants,TRACK PANTS,Off-white,Denim,XL-XXL,5000,"Monochrome, Business Casual, Cold Weather, Spring, Formal",https://www2.hm.com/product/572,57:45.1,4.7,95,2025-10-24 17:36:31
573,23,Oversized Luxury Cardigans,CARDIGANS,Off-white,Corduroy,XL-XXL,10000,"Eco-friendly, Sporty, Luxury, Travel Friendly, Y2K, Comfy, Autumn, Monochrome",https://www.mango.com/product/573,33:34.2,4.6,479,2024-08-04 17:36:31
574,24,Camo Functional Blazers,BLAZERS,Nude,Denim,M,12500,"Neutral Skin, Minimalist, Urban, Oversized, Cold Weather",https://www2.hm.com/product/574,23:20.8,4.6,445,2025-07-18 17:36:31
575,20,Smart Sporty Coats,COATS,Coral,Silk,L,14500,"Formal, Spring, Urban, Polka Dot, Sporty, Vintage, Checked, Slim Fit",https://www.mango.com/product/575,52:57.2,4.6,437,2025-04-12 17:36:31
576,6,Retro Patterned Track Pants,TRACK PANTS,Tan,Jacquard,M,4500,"Neutral Skin, Floral, Stripes, Festival, Cold Weather, Dark Skin, Travel Friendly",https://www.zara.com/product/576,31:14.1,2.9,372,2025-12-29 17:36:31
577,14,Classic Neutral Shorts,SHORTS,Crimson,Jacquard,XS-S,4000,"Streetwear, Skinny Friendly, Luxury, Oversized, Layering, Business Casual, Stripes",https://www2.hm.com/product/577,13:24.3,3.1,153,2025-11-10 17:36:31
578,21,Functional Soft Utility Pants,UTILITY PANTS,Navy,Rayon,M,12000,"Summer, Office Wear, Floral, Beach Wear, Hipster, Monochrome, Preppy",https://www.uniqlo.com/product/578,24:39.0,4.3,140,2025-03-29 17:36:31
579,12,Casual Dynamic Tanks,TANKS,Camouflage,Denim,M,2500,"Business Casual, Dark Skin, Spring, Luxury, Old Money, Beach Wear",https://www2.hm.com/product/579,33:40.1,3.9,275,2024-12-21 17:36:31
580,15,Vintage Preppy Shorts,SHORTS,Polka Dot,Cotton,XS-S,4500,"Slim Fit, Preppy, Beach Wear, Old Money, Sporty, Travel Friendly",https://www.levi.com/product/580,58:01.2,4.6,381,2025-02-18 17:36:31
581,3,Preppy Edgy Blazers,BLAZERS,Red,Corduroy,XS-S,8500,"Minimalist, Casual, Summer, Festival, Formal, Checked",https://www.uniqlo.com/product/581,12:34.2,4.2,115,2025-04-05 17:36:31
582,19,Soft Trendy Beach Wear,BEACH WEAR,Pastel Pink,Jacquard,XS-S,6000,"Spring, Athleisure, Cold Weather, Beach Wear, Checked",https://www.uniqlo.com/product/582,37:13.0,3.5,110,2024-10-05 17:36:31
583,22,Heritage Neutral Sweatshirts,SWEATSHIRTS,Teal,Rayon,L,5500,"Edgy, Floral, Cottagecore, Festival, Athleisure, Hot Weather",https://www.puma.com/product/583,59:53.2,3.8,494,2024-08-28 17:36:31
584,13,Elegant Elegant Denim Jackets,DENIM JACKETS,Teal,Linen,L,10500,"Dark Skin, Athleisure, Minimalist, Vintage, Formal, Monochrome, Streetwear",https://www.adidas.com/product/584,43:05.0,3.9,212,2025-12-04 17:36:31
585,3,Essential Relaxed Hoodies & Jackets,HOODIES & JACKETS,Nude,Bamboo,XS-S,12000,"Spring, Athleisure, Monochrome, Medium Skin, Festival, Hot Weather, Rainy Weather",https://www.levi.com/product/585,08:09.8,2.8,257,2024-12-03 17:36:31
586,19,Trendy Textured Blazers,BLAZERS,Multi-color,Denim,L,12500,"Summer, Business Casual, Hot Weather, Y2K, Layering, Streetwear",https://www.adidas.com/product/586,34:16.1,4.1,18,2025-09-03 17:36:31
587,23,Functional Edgy Joggers & Pants,JOGGERS & PANTS,Off-white,Silk,XS-S,3500,"Winter, Checked, Festival, Dark Skin, Fair Skin, Oversized, Preppy",https://www.levi.com/product/587,37:50.4,2.8,314,2025-07-27 17:36:31
588,2,Edgy Elegant Utility Pants,UTILITY PANTS,Coral,Jacquard,L,15000,"Dark Skin, Eco-friendly, Curvy Friendly, Travel Friendly, Hipster, Polka Dot, Medium Skin",https://www.puma.com/product/588,49:02.9,3.5,347,2025-03-01 17:36:31
589,3,Bold Essential Beach Wear,BEACH WEAR,Brown,Fleece,XL-XXL,4500,"Party Wear, Fair Skin, Minimalist, Beach Wear, Autumn, Curvy Friendly, Winter",https://www.adidas.com/product/589,01:32.1,2.7,2,2025-12-28 17:36:31
590,18,Soft Sporty Track Pants,TRACK PANTS,Blue,Fleece,L,4000,"Winter, Spring, Autumn, Preppy, Minimalist, Business Casual, Urban, Layering",https://www.puma.com/product/590,49:56.5,3.0,3,2025-10-18 17:36:31
591,22,Rustic Tailored Polos,POLOS,Off-white,Silk,XS-S,2500,"Oversized, Cottagecore, Spring, Preppy, Summer",https://www.adidas.com/product/591,58:02.2,5.0,347,2025-10-03 17:36:31
592,9,Patterned Retro Cardigans,CARDIGANS,Polka Dot,Wool,L,14000,"Stripes, Hot Weather, Travel Friendly, Oversized, Sporty",https://www.puma.com/product/592,45:53.0,2.8,277,2025-11-15 17:36:31
593,11,Trendy Urban Polos,POLOS,Coral,Cotton,XL-XXL,2500,"Edgy, Casual, Layering, Athleisure, Old Money",https://www.mango.com/product/593,49:49.9,4.5,75,2024-11-26 17:36:31
594,9,Neutral Rustic Track Pants,TRACK PANTS,Mustard,Leather,XS-S,2500,"Medium Skin, Checked, Rainy Weather, Autumn, Athleisure, Streetwear, Party Wear, Luxury",https://www.uniqlo.com/product/594,03:18.7,3.1,386,2024-11-15 17:36:31
595,19,Retro Smart Cardigans,CARDIGANS,Black,Corduroy,M,8000,"Polka Dot, Edgy, Old Money, Medium Skin, Curvy Friendly, Minimalist",https://www.mango.com/product/595,30:43.3,4.2,399,2025-05-06 17:36:31
596,6,Sporty Slim Fit Beach Wear,BEACH WEAR,Camouflage,Fleece,XL-XXL,4000,"Summer, Edgy, Preppy, Stripes, Travel Friendly",https://www.adidas.com/product/596,39:51.8,4.3,6,2025-12-07 17:36:31
597,11,Urban Classic Shorts,SHORTS,Mint,Wool,M,2500,"Skinny Friendly, Winter, Cold Weather, Petite Friendly, Athleisure, Festival",https://www.adidas.com/product/597,54:57.8,3.3,244,2024-08-14 17:36:31
598,13,Sporty Camo Chinos,CHINOS,Navy,Denim,XS-S,6500,"Casual, Tall Friendly, Urban, Neutral Skin, Streetwear",https://www.mango.com/product/598,20:10.1,3.6,278,2025-09-22 17:36:31
599,15,Bold Modern Sweatshirts,SWEATSHIRTS,Coral,Cotton,M,3500,"Medium Skin, Eco-friendly, Skinny Friendly, Vintage, Sporty, Party Wear, Athleisure, Y2K",https://www.nike.com/product/599,00:15.5,3.4,350,2025-08-30 17:36:31
600,4,Trendy Trendy Utility Pants,UTILITY PANTS,Teal,Modal,XL-XXL,12000,"Dark Skin, Skinny Friendly, Layering, Travel Friendly, Luxury, Rainy Weather, Hot Weather, Petite Friendly",https://www.zara.com/product/600,08:20.9,2.9,366,2025-09-13 17:36:31
601,17,Bold Essential Beach Wear,BEACH WEAR,Brown,Modal,L,5500,"Oversized, Hipster, Tall Friendly, Medium Skin, Sporty, Dark Skin, Slim Fit, Autumn",https://www.nike.com/product/601,30:16.3,3.9,197,2025-07-08 17:36:31
602,8,Trendy Patterned Chinos,CHINOS,Pastel Green,Velvet,XL-XXL,7000,"Oversized, Hot Weather, Festival, Cottagecore, Neutral Skin",https://www.puma.com/product/602,09:49.0,4.0,397,2025-06-07 17:36:31
603,13,Heritage Modern T-Shirts,T-SHIRTS,Navy,Bamboo,XS-S,5000,"Preppy, Vintage, Hipster, Office Wear, Comfy, Travel Friendly, Polka Dot",https://www.puma.com/product/603,48:05.2,4.8,58,2025-05-07 17:36:31
604,20,Modern Retro Track Pants,TRACK PANTS,Brown,Silk,M,3500,"Luxury, Festival, Monochrome, Formal, Comfy, Autumn",https://www.zara.com/product/604,46:02.3,2.9,196,2025-03-22 17:36:31
605,21,Smart Retro Hoodies & Jackets,HOODIES & JACKETS,Grey,Polyester,L,12500,"Hipster, Summer, Tall Friendly, Edgy, Comfy, Old Money, Winter, Festival",https://www.levi.com/product/605,35:59.1,4.0,218,2025-05-09 17:36:31
606,5,Relaxed Camo Shorts,SHORTS,Mint,Leather,L,3000,"Slim Fit, Cottagecore, Polka Dot, Luxury, Party Wear, Summer, Office Wear",https://www.puma.com/product/606,14:00.7,2.9,423,2025-08-28 17:36:31
607,12,Trendy Rustic Polos,POLOS,Grey,Corduroy,M,4000,"Party Wear, Medium Skin, Neutral Skin, Casual, Cottagecore, Summer, Cold Weather, Winter",https://www.puma.com/product/607,18:58.3,4.9,198,2024-12-20 17:36:31
608,12,Retro Urban Kimono,KIMONO,Pastel Green,Corduroy,XL-XXL,9500,"Slim Fit, Fair Skin, Edgy, Polka Dot, Hot Weather",https://www.adidas.com/product/608,43:55.6,3.1,416,2025-10-09 17:36:31
609,10,Urban Neutral Cardigans,CARDIGANS,Navy,Jacquard,M,10500,"Minimalist, Urban, Preppy, Edgy, Party Wear, Beach Wear",https://www.zara.com/product/609,35:36.7,2.9,415,2025-01-12 17:36:31
610,20,Statement Textured T-Shirts,T-SHIRTS,Blue,Silk,L,4000,"Cold Weather, Winter, Hipster, Formal, Edgy, Oversized, Luxury",https://www.nike.com/product/610,08:49.9,4.5,366,2024-10-17 17:36:31
611,8,Rustic Statement Tanks,TANKS,White,Jacquard,XL-XXL,3500,"Minimalist, Neutral Skin, Preppy, Urban, Casual, Floral",https://www.uniqlo.com/product/611,24:59.7,2.6,192,2024-08-01 17:36:31
612,1,Luxury Layered Chinos,CHINOS,Olive,Tencel,XS-S,4500,"Travel Friendly, Rainy Weather, Neutral Skin, Athleisure, Y2K",https://www.puma.com/product/612,18:16.2,2.8,221,2025-06-08 17:36:31
613,4,Bright Dynamic Chinos,CHINOS,Navy,Rayon,M,5000,"Business Casual, Oversized, Spring, Hot Weather, Fair Skin, Petite Friendly",https://www.adidas.com/product/613,09:50.8,4.2,103,2025-03-11 17:36:31
614,24,Camo Modern Polos,POLOS,Yellow,Velvet,XS-S,3000,"Summer, Autumn, Layering, Y2K, Cold Weather",https://www.zara.com/product/614,07:23.1,3.0,308,2024-11-23 17:36:31
615,10,Slim Fit Casual Blazers,BLAZERS,Teal,Cotton,L,15000,"Formal, Spring, Athleisure, Y2K, Festival, Business Casual, Floral",https://www.adidas.com/product/615,00:21.5,3.1,379,2024-11-05 17:36:31
616,22,Slim Fit Camo Cardigans,CARDIGANS,Blush,Tencel,M,14500,"Hot Weather, Medium Skin, Neutral Skin, Vintage, Floral",https://www.puma.com/product/616,07:51.7,3.8,103,2025-03-13 17:36:31
617,5,Vintage Bright Shorts,SHORTS,Plaid,Velvet,L,2500,"Fair Skin, Travel Friendly, Athleisure, Checked, Medium Skin, Old Money, Vintage, Autumn",https://www.levi.com/product/617,44:38.6,3.1,265,2024-08-28 17:36:31
618,23,Vintage Wide Leg Utility Pants,UTILITY PANTS,Black,Denim,L,9000,"Patterned, Cottagecore, Oversized, Vintage, Tall Friendly, Curvy Friendly, Hipster, Casual",https://www2.hm.com/product/618,31:09.1,4.9,136,2025-09-01 17:36:31
619,24,Oversized Bold Cardigans,CARDIGANS,Beige,Modal,XL-XXL,14000,"Casual, Patterned, Streetwear, Sporty, Eco-friendly, Layering, Cold Weather, Stripes",https://www.adidas.com/product/619,31:29.9,5.0,207,2025-08-13 17:36:31
620,13,Vintage Refined Coats,COATS,Checked,Corduroy,M,15000,"Floral, Formal, Oversized, Old Money, Skinny Friendly, Layering, Tall Friendly",https://www.mango.com/product/620,09:16.2,3.6,121,2025-05-02 17:36:31
621,11,Slim Fit Textured Coats,COATS,Mustard,Linen,L,13000,"Edgy, Patterned, Monochrome, Eco-friendly, Tall Friendly, Y2K, Cold Weather, Streetwear",https://www.mango.com/product/621,25:10.2,3.4,54,2024-08-31 17:36:31
622,23,Classic Textured Kimono,KIMONO,Blue,Leather,L,8000,"Comfy, Vintage, Petite Friendly, Neutral Skin, Spring, Streetwear, Slim Fit, Beach Wear",https://www.uniqlo.com/product/622,36:07.1,2.5,72,2025-05-09 17:36:31
623,3,Oversized Bold Tanks,TANKS,Black,Velvet,L,3000,"Comfy, Formal, Travel Friendly, Business Casual, Spring, Summer",https://www.zara.com/product/623,37:30.5,4.5,210,2025-07-29 17:36:31
624,1,Structured Functional Beach Wear,BEACH WEAR,Olive,Fleece,M,4000,"Luxury, Winter, Rainy Weather, Eco-friendly, Casual",https://www.uniqlo.com/product/624,11:05.5,3.6,457,2025-03-21 17:36:31
625,19,Comfy Chic Joggers & Pants,JOGGERS & PANTS,Mint,Wool,XL-XXL,5000,"Beach Wear, Formal, Neutral Skin, Sporty, Comfy",https://www.uniqlo.com/product/625,15:36.9,2.9,189,2024-08-08 17:36:31
626,14,Heritage Sporty Shorts,SHORTS,Pastel Blue,Bamboo,M,4500,"Layering, Fair Skin, Cottagecore, Medium Skin, Checked, Oversized",https://www.uniqlo.com/product/626,01:36.6,2.7,462,2025-10-24 17:36:31
627,16,Smart Slim Fit Tanks,TANKS,Tie-dye,Velvet,M,3500,"Eco-friendly, Office Wear, Checked, Old Money, Tall Friendly, Preppy, Cottagecore, Casual",https://www.levi.com/product/627,41:50.1,3.6,419,2024-10-29 17:36:31
628,7,Slim Fit Bright Sweatshirts,SWEATSHIRTS,Olive,Rayon,XL-XXL,3500,"Dark Skin, Urban, Stripes, Tall Friendly, Floral, Office Wear, Eco-friendly, Preppy",https://www.zara.com/product/628,40:00.2,3.6,346,2024-12-28 17:36:31
629,1,Oversized Functional T-Shirts,T-SHIRTS,Tan,Denim,XL-XXL,2500,"Athleisure, Medium Skin, Curvy Friendly, Floral, Oversized, Vintage",https://www.uniqlo.com/product/629,46:43.0,4.7,492,2024-10-18 17:36:31
630,5,Elegant Layered Oversize Tee,OVERSIZE TEE,Coral,Polyester,L,3000,"Fair Skin, Comfy, Office Wear, Dark Skin, Edgy",https://www.nike.com/product/630,40:27.2,4.7,20,2024-08-21 17:36:31
631,18,Casual Wide Leg Blazers,BLAZERS,Orange,Denim,XL-XXL,14500,"Oversized, Summer, Casual, Edgy, Floral, Monochrome, Sporty",https://www.levi.com/product/631,53:13.7,3.5,398,2025-12-16 17:36:31
632,2,Bold Structured Denim Jackets,DENIM JACKETS,Crimson,Polyester,XS-S,14500,"Patterned, Party Wear, Slim Fit, Edgy, Beach Wear",https://www2.hm.com/product/632,45:37.5,4.6,129,2025-04-01 17:36:31
633,12,Luxury Elegant Track Pants,TRACK PANTS,Navy,Polyester,XL-XXL,5000,"Checked, Luxury, Hot Weather, Dark Skin, Skinny Friendly, Curvy Friendly, Minimalist, Sporty",https://www.puma.com/product/633,28:32.6,4.6,165,2025-02-01 17:36:31
634,20,Dynamic Sporty Shorts,SHORTS,Mustard,Wool,M,4500,"Floral, Layering, Skinny Friendly, Monochrome, Spring, Preppy",https://www.zara.com/product/634,39:13.3,3.0,260,2025-02-26 17:36:31
635,10,Rustic Oversized Denim Jackets,DENIM JACKETS,Tie-dye,Rayon,M,8000,"Neutral Skin, Party Wear, Office Wear, Spring, Oversized, Beach Wear, Slim Fit",https://www.puma.com/product/635,58:43.5,4.6,61,2025-07-03 17:36:31
636,8,Structured Soft Utility Pants,UTILITY PANTS,Mustard,Cotton,XS-S,15000,"Casual, Athleisure, Fair Skin, Office Wear, Tall Friendly, Skinny Friendly, Old Money, Beach Wear",https://www.nike.com/product/636,30:19.2,3.0,171,2025-02-24 17:36:31
637,24,Vintage Patterned Kimono,KIMONO,Blush,Jacquard,L,13000,"Vintage, Layering, Hipster, Medium Skin, Luxury",https://www2.hm.com/product/637,15:14.7,3.5,268,2025-11-22 17:36:31
638,23,Lightweight Oversized Joggers & Pants,JOGGERS & PANTS,Maroon,Linen,XS-S,3000,"Cottagecore, Medium Skin, Tall Friendly, Floral, Fair Skin, Beach Wear, Urban",https://www.puma.com/product/638,29:28.6,3.5,139,2025-10-07 17:36:31
639,3,Urban Functional Beach Wear,BEACH WEAR,Teal,Denim,XS-S,5000,"Preppy, Urban, Polka Dot, Cottagecore, Curvy Friendly, Neutral Skin, Business Casual",https://www.uniqlo.com/product/639,29:00.8,4.7,435,2025-08-31 17:36:31
640,5,Smart Dynamic Coats,COATS,Tie-dye,Bamboo,XL-XXL,12000,"Curvy Friendly, Cottagecore, Neutral Skin, Edgy, Preppy, Office Wear",https://www.puma.com/product/640,02:52.2,2.6,479,2024-07-27 17:36:31
641,14,Sporty Modern Track Pants,TRACK PANTS,White,Jacquard,M,3000,"Minimalist, Casual, Skinny Friendly, Festival, Autumn, Travel Friendly",https://www.nike.com/product/641,07:07.8,4.3,413,2025-08-08 17:36:31
642,3,Oversized Luxury Shorts,SHORTS,Multi-color,Velvet,XL-XXL,2500,"Athleisure, Preppy, Minimalist, Vintage, Hot Weather",https://www.nike.com/product/642,56:07.1,3.7,124,2024-11-26 17:36:31
643,9,Layered Modern T-Shirts,T-SHIRTS,Yellow,Rayon,M,4500,"Office Wear, Sporty, Summer, Urban, Eco-friendly, Skinny Friendly, Curvy Friendly, Autumn",https://www.adidas.com/product/643,05:15.1,3.8,429,2025-12-20 17:36:31
644,11,Wide Leg Statement Beach Wear,BEACH WEAR,Grey,Wool,XS-S,3000,"Y2K, Beach Wear, Medium Skin, Dark Skin, Hipster, Luxury, Autumn",https://www.uniqlo.com/product/644,20:05.6,3.3,306,2025-05-14 17:36:31
645,20,Slim Fit Neutral T-Shirts,T-SHIRTS,Crimson,Velvet,XL-XXL,5000,"Layering, Minimalist, Medium Skin, Oversized, Comfy, Tall Friendly, Office Wear, Luxury",https://www.levi.com/product/645,51:42.2,3.6,71,2024-12-31 17:36:31
646,19,Structured Dynamic Hoodies & Jackets,HOODIES & JACKETS,Peach,Jacquard,L,12500,"Summer, Polka Dot, Minimalist, Edgy, Casual, Eco-friendly, Patterned",https://www.mango.com/product/646,07:33.5,2.6,119,2025-03-14 17:36:31
647,18,Camo Comfy Polos,POLOS,Grey,Linen,XL-XXL,3000,"Rainy Weather, Eco-friendly, Party Wear, Cottagecore, Vintage, Tall Friendly, Y2K",https://www.uniqlo.com/product/647,35:45.9,4.6,15,2025-11-07 17:36:31
648,1,Modern Textured Cardigans,CARDIGANS,Pink,Denim,L,13000,"Edgy, Comfy, Minimalist, Y2K, Polka Dot, Travel Friendly, Urban, Hot Weather",https://www.uniqlo.com/product/648,19:58.4,3.4,175,2025-04-17 17:36:31
649,6,Sporty Functional Joggers & Pants,JOGGERS & PANTS,Pastel Blue,Modal,M,3000,"Layering, Dark Skin, Skinny Friendly, Old Money, Preppy, Urban",https://www.zara.com/product/649,50:57.3,3.4,32,2025-09-16 17:36:31
650,20,Slim Fit Lightweight Beach Wear,BEACH WEAR,Grey,Wool,XS-S,3000,"Hot Weather, Curvy Friendly, Party Wear, Oversized, Checked, Petite Friendly, Y2K",https://www2.hm.com/product/650,37:09.2,2.6,372,2024-08-31 17:36:31
