preference_id,user_id,preferred_categories,preferred_colors,preferred_fabrics,preferred_brands,preferred_styles,skin_tone,body_type,price_sensitivity,updated_ts,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score
96.0,96.0,"joggers & pants, track pants, blazers","polka dot, camouflage, green","wool, corduroy",,"eco-friendly, beach wear, party wear",neutral skin,petite friendly,high,2025-11-19 14:56:19.283588,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
97.0,97.0,"cardigans, shorts, sweatshirts","pastel green, mustard, brown","jacquard, bamboo",brand_19,"formal, hipster, preppy",fair skin,skinny friendly,high,2025-11-19 14:56:19.283717,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
98.0,98.0,"cardigans, denim jackets, blazers","maroon, blush, polka dot","corduroy, rayon",brand_9,"streetwear, casual, luxury",medium skin,petite friendly,medium,2025-11-19 14:56:19.283839,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
99.0,99.0,"oversize tee, polos, cardigans","beige, pastel blue, camouflage","denim, cotton",brand_7,"beach wear, y2k, hipster",neutral skin,curvy friendly,low,2025-11-19 14:56:19.283969,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
100.0,100.0,"sweatshirts, beach wear, tanks",,"bamboo, cotton",brand_3,"office wear, eco-friendly, luxury",medium skin,,high,2025-11-19 14:56:19.284091,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
101.0,101.0,"kimono, joggers & pants, polos","pastel pink, red, crimson","wool, corduroy",brand_3,"streetwear, athleisure, office wear",dark skin,tall friendly,medium,2025-11-19 14:56:19.284257,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
102.0,102.0,"blazers, beach wear, denim jackets","off-white, black, navy","linen, cotton",brand_6,"cottagecore, vintage, preppy",neutral skin,skinny friendly,medium,2025-11-19 14:56:19.284391,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
103.0,103.0,"beach wear, denim jackets, cardigans","plaid, pastel green, grey","fleece, velvet",brand_6,"streetwear, minimalist, beach wear",fair skin,tall friendly,medium,2025-11-19 14:56:19.284539,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
104.0,104.0,"track pants, blazers, joggers & pants","green, nude, plaid","polyester, fleece",brand_11,"cottagecore, office wear, y2k",fair skin,skinny friendly,medium,2025-11-19 14:56:19.284682,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
105.0,105.0,"track pants, cardigans, hoodies & jackets","polka dot, sky blue, brown","linen, leather",brand_6,"vintage, cottagecore, y2k",medium skin,tall friendly,high,2025-11-19 14:56:19.284823,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
106.0,106.0,"sweatshirts, t-shirts, blazers","brown, maroon, teal","rayon, cotton",brand_16,"office wear, preppy, vintage",dark skin,tall friendly,high,2025-11-19 14:56:19.284944,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
107.0,107.0,"beach wear, chinos, blazers","tie-dye, mint, white","bamboo, silk",,"eco-friendly, beach wear, office wear",medium skin,,,2025-11-19 14:56:19.285075,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
108.0,108.0,"oversize tee, chinos, t-shirts","pink, polka dot, mustard","fleece, denim",brand_13,"office wear, athleisure, y2k",fair skin,curvy friendly,low,2025-11-19 14:56:19.285246,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
109.0,109.0,"cardigans, beach wear, polos","olive, striped, charcoal","cotton, velvet",brand_13,"casual, streetwear, hipster",neutral skin,skinny friendly,low,2025-11-19 14:56:19.285382,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
110.0,110.0,"polos, blazers, cardigans","tie-dye, crimson, blue","corduroy, silk",brand_14,"vintage, minimalist, preppy",fair skin,skinny friendly,low,2025-11-19 14:56:19.285512,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
111.0,111.0,,"white, green, striped","rayon, velvet",brand_1,"beach wear, luxury, y2k",neutral skin,skinny friendly,high,2025-11-19 14:56:19.285633,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
112.0,112.0,"cardigans, track pants, denim jackets","off-white, checked, tan","jacquard, bamboo",brand_13,"beach wear, hipster, party wear",fair skin,skinny friendly,low,2025-11-19 14:56:19.285828,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
113.0,113.0,"track pants, coats, hoodies & jackets","maroon, camouflage, white","bamboo, velvet",brand_5,"vintage, preppy, athleisure",medium skin,curvy friendly,high,2025-11-19 14:56:19.285952,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
114.0,114.0,"hoodies & jackets, polos, joggers & pants","plaid, pastel pink, sky blue","jacquard, corduroy",brand_4,"y2k, eco-friendly, hipster",medium skin,petite friendly,medium,2025-11-19 14:56:19.286072,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
115.0,115.0,"shorts, polos, oversize tee","mint, pink, chocolate","cotton, rayon",brand_8,"beach wear, party wear, vintage",neutral skin,curvy friendly,high,2025-11-19 14:56:19.286238,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
116.0,,,"pastel pink, mint, mustard","leather, rayon",brand_11,"formal, vintage, hipster",,petite friendly,medium,2025-11-19 14:56:19.286362,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
117.0,117.0,"oversize tee, utility pants, joggers & pants","blush, sky blue, red","leather, fleece",brand_16,"party wear, athleisure, beach wear",fair skin,petite friendly,high,2025-11-19 14:56:19.286484,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
118.0,118.0,"denim jackets, joggers & pants, sweatshirts","white, black, brown","tencel, wool",brand_8,"vintage, casual, cottagecore",medium skin,petite friendly,high,2025-11-19 14:56:19.286605,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
119.0,119.0,"kimono, track pants, utility pants","green, coral, orange","leather, tencel",brand_18,"party wear, formal, minimalist",fair skin,tall friendly,high,2025-11-19 14:56:19.287031,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
120.0,120.0,"sweatshirts, tanks, kimono","off-white, navy, peach","denim, bamboo",brand_4,"formal, party wear, beach wear",fair skin,curvy friendly,high,2025-11-19 14:56:19.287212,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
121.0,121.0,"track pants, beach wear, kimono","pastel blue, nude, chocolate","cotton, corduroy",brand_10,"party wear, formal, athleisure",dark skin,petite friendly,high,2025-11-19 14:56:19.287361,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
122.0,122.0,"utility pants, hoodies & jackets, t-shirts","nude, mustard, camouflage","polyester, velvet",,"formal, cottagecore, hipster",medium skin,curvy friendly,medium,2025-11-19 14:56:19.287513,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
123.0,123.0,"sweatshirts, hoodies & jackets, blazers","red, plaid, teal","polyester, modal",brand_5,"athleisure, beach wear, office wear",medium skin,skinny friendly,high,2025-11-19 14:56:19.287640,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
124.0,124.0,"kimono, hoodies & jackets, denim jackets","beige, grey, brown","fleece, rayon",brand_17,"office wear, eco-friendly, athleisure",fair skin,petite friendly,medium,2025-11-19 14:56:19.287771,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
125.0,125.0,"tanks, sweatshirts, coats","yellow, checked, sky blue","bamboo, tencel",brand_6,"hipster, eco-friendly, streetwear",fair skin,petite friendly,medium,2025-11-19 14:56:19.287891,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
126.0,126.0,"hoodies & jackets, sweatshirts, chinos","crimson, nude, olive","velvet, jacquard",brand_9,"formal, minimalist, beach wear",dark skin,petite friendly,low,2025-11-19 14:56:19.288026,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
127.0,,"track pants, tanks, chinos","off-white, black, chocolate","corduroy, wool",brand_10,"streetwear, beach wear, luxury",fair skin,petite friendly,low,2025-11-19 14:56:19.288182,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
128.0,128.0,"utility pants, cardigans, hoodies & jackets","blush, checked, olive","bamboo, tencel",brand_7,"cottagecore, beach wear, hipster",medium skin,skinny friendly,,2025-11-19 14:56:19.288316,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
129.0,129.0,"shorts, t-shirts, polos","maroon, mustard, olive","rayon, leather",brand_11,"streetwear, luxury, party wear",fair skin,tall friendly,high,2025-11-19 14:56:19.288442,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
130.0,130.0,"shorts, chinos, coats","green, orange, camouflage","wool, jacquard",brand_16,"cottagecore, beach wear, office wear",dark skin,curvy friendly,low,2025-11-19 14:56:19.288564,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
131.0,131.0,"chinos, joggers & pants, t-shirts","pastel green, orange, red","rayon, linen",brand_6,"cottagecore, formal, eco-friendly",medium skin,petite friendly,medium,2025-11-19 14:56:19.288692,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
132.0,,"sweatshirts, tanks, oversize tee","striped, white, tie-dye","jacquard, wool",brand_8,"y2k, casual, streetwear",dark skin,petite friendly,high,,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
133.0,133.0,"utility pants, oversize tee, cardigans","pink, yellow, checked","tencel, linen",brand_3,"office wear, luxury, eco-friendly",neutral skin,tall friendly,medium,2025-11-19 14:56:19.288933,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
134.0,134.0,"joggers & pants, oversize tee, denim jackets","navy, pastel blue, multi-color","rayon, velvet",brand_19,"cottagecore, streetwear, formal",fair skin,tall friendly,medium,2025-11-19 14:56:19.289053,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
135.0,135.0,###typo,"nude, peach, tie-dye","cotton, denim",brand_2,"eco-friendly, hipster, y2k",dark skin,tall friendly,medium,2025-11-19 14:56:19.289210,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
136.0,136.0,"hoodies & jackets, blazers, chinos","red, coral, beige","modal, tencel",brand_15,"athleisure, office wear, casual",medium skin,tall friendly,medium,2025-11-19 14:56:19.289335,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
137.0,137.0,"joggers & pants, track pants, denim jackets","blush, multi-color, polka dot","fleece, modal",brand_4,"eco-friendly, athleisure, minimalist",fair skin,skinny friendly,high,2025-11-19 14:56:19.289468,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
138.0,138.0,"joggers & pants, denim jackets, chinos","tie-dye, pastel pink, multi-color","denim, rayon",brand_10,"formal, beach wear, casual",dark skin,tall friendly,high,2025-11-19 14:56:19.289597,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
,139.0,"chinos, shorts, t-shirts","tie-dye, pastel green, pink","linen, leather",brand_15,"minimalist, vintage, streetwear",dark skin,petite friendly,low,2025-11-19 14:56:19.289735,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
140.0,140.0,"kimono, utility pants, shorts","mint, nude, coral","velvet, corduroy",brand_8,"eco-friendly, casual, preppy",medium skin,tall friendly,high,2025-11-19 14:56:19.289879,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
141.0,141.0,"blazers, hoodies & jackets, chinos","green, orange, red","leather, polyester",brand_12,"streetwear, cottagecore, athleisure",dark skin,tall friendly,low,2025-11-19 14:56:19.289999,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
142.0,,"oversize tee, track pants, chinos","crimson, coral, multi-color","velvet, wool",brand_6,"vintage, y2k, luxury",dark skin,petite friendly,high,2025-11-19 14:56:19.290156,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
143.0,143.0,"joggers & pants, polos, beach wear","green, charcoal, grey","tencel, silk",brand_7,"vintage, luxury, preppy",dark skin,skinny friendly,medium,2025-11-19 14:56:19.290296,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
144.0,144.0,"coats, shorts, tanks","pastel green, pink, teal","denim, rayon",brand_5,"streetwear, cottagecore, y2k",medium skin,curvy friendly,high,2025-11-19 14:56:19.290428,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
145.0,145.0,"joggers & pants, t-shirts, sweatshirts","checked, camouflage, grey","wool, corduroy",brand_6,"athleisure, office wear, minimalist",neutral skin,tall friendly,low,2025-11-19 14:56:19.290551,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
146.0,146.0,"oversize tee, beach wear, sweatshirts","crimson, black, sky blue","rayon, jacquard",brand_13,"streetwear, preppy, office wear",dark skin,petite friendly,low,2025-11-19 14:56:19.290685,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
147.0,147.0,"tanks, chinos, oversize tee","pink, nude, multi-color","fleece, linen",brand_12,"beach wear, hipster, vintage",neutral skin,curvy friendly,medium,2025-11-19 14:56:19.290808,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
148.0,148.0,"kimono, t-shirts, hoodies & jackets","tie-dye, coral, mustard","fleece, jacquard",brand_15,"vintage, preppy, beach wear",dark skin,curvy friendly,medium,2025-11-19 14:56:19.290933,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
149.0,149.0,"utility pants, coats, hoodies & jackets","tan, red, blush","cotton, rayon",brand_16,"office wear, streetwear, luxury",dark skin,skinny friendly,high,2025-11-19 14:56:19.291053,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
150.0,150.0,"hoodies & jackets, denim jackets, shorts","navy, plaid, coral","denim, wool",brand_7,"casual, formal, beach wear",neutral skin,petite friendly,medium,2025-11-19 14:56:19.291221,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
151.0,151.0,"hoodies & jackets, utility pants, blazers","blush, sky blue, teal","jacquard, polyester",brand_7,"preppy, vintage, beach wear",dark skin,skinny friendly,high,2025-11-19 14:56:19.291357,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
152.0,152.0,,"checked, peach, mustard","silk, bamboo",brand_16,"office wear, casual, beach wear",medium skin,skinny friendly,medium,,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
153.0,153.0,"coats, oversize tee, t-shirts","black, blue, chocolate","leather, velvet",brand_4,"casual, preppy, formal",dark skin,,high,2025-11-19 14:56:19.291612,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
154.0,154.0,"track pants, beach wear, utility pants","olive, charcoal, teal","fleece, wool",brand_10,"vintage, cottagecore, preppy",neutral skin,tall friendly,high,2025-11-19 14:56:19.291746,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
155.0,155.0,"polos, kimono, utility pants","red, mint, grey","velvet, jacquard",brand_13,"beach wear, casual, athleisure",medium skin,skinny friendly,low,2025-11-19 14:56:19.291868,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
156.0,156.0,"tanks, kimono, coats","striped, pink, peach","cotton, leather",brand_3,"cottagecore, formal, streetwear",dark skin,curvy friendly,medium,2025-11-19 14:56:19.291988,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
157.0,157.0,"coats, blazers, polos","teal, maroon, camouflage","corduroy, wool",brand_16,"hipster, athleisure, cottagecore",neutral skin,petite friendly,low,2025-11-19 14:56:19.292108,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
158.0,158.0,"t-shirts, beach wear, coats","tie-dye, sky blue, blue","fleece, corduroy",brand_16,"vintage, beach wear, formal",medium skin,tall friendly,high,2025-11-19 14:56:19.292267,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
159.0,159.0,,"charcoal, mint, teal","wool, denim",brand_18,"office wear, athleisure, party wear",dark skin,skinny friendly,high,2025-11-19 14:56:19.292391,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
160.0,160.0,"tanks, coats, utility pants","blue, tan, navy","denim, wool",brand_11,"hipster, luxury, eco-friendly",medium skin,skinny friendly,low,2025-11-19 14:56:19.292515,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
161.0,161.0,"hoodies & jackets, oversize tee, beach wear","orange, checked, olive","rayon, denim",brand_15,"cottagecore, luxury, casual",fair skin,curvy friendly,high,2025-11-19 14:56:19.292646,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
162.0,162.0,"polos, t-shirts, denim jackets","pastel blue, brown, yellow",,brand_19,"luxury, minimalist, casual",fair skin,tall friendly,high,2025-11-19 14:56:19.292782,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
163.0,163.0,"sweatshirts, joggers & pants, chinos","tie-dye, peach, coral","wool, velvet",brand_18,"y2k, streetwear, vintage",fair skin,skinny friendly,medium,2025-11-19 14:56:19.292907,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
,164.0,"chinos, kimono, track pants","crimson, grey, teal","corduroy, tencel",brand_2,"y2k, office wear, preppy",fair skin,petite friendly,medium,2025-11-19 14:56:19.293026,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
165.0,165.0,"denim jackets, oversize tee, chinos","red, pastel green, yellow","corduroy, silk",brand_3,"streetwear, vintage, eco-friendly",fair skin,skinny friendly,medium,2025-11-19 14:56:19.293175,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
166.0,166.0,"t-shirts, cardigans, kimono","pink, camouflage, blue","jacquard, polyester",brand_4,"vintage, beach wear, athleisure",fair skin,curvy friendly,high,2025-11-19 14:56:19.293303,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
167.0,167.0,"beach wear, oversize tee, polos","grey, mustard, beige","cotton, corduroy",brand_4,"office wear, eco-friendly, athleisure",neutral skin,petite friendly,high,2025-11-19 14:56:19.293425,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
168.0,168.0,"polos, track pants, sweatshirts","teal, off-white, olive","wool, jacquard",brand_13,"casual, cottagecore, athleisure",neutral skin,tall friendly,low,2025-11-19 14:56:19.293551,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
169.0,169.0,"joggers & pants, blazers, tanks","blue, mustard, crimson","cotton, linen",brand_16,"y2k, vintage, cottagecore",neutral skin,curvy friendly,high,2025-11-19 14:56:19.293683,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
170.0,170.0,"joggers & pants, sweatshirts, utility pants","navy, multi-color, orange","denim, modal",brand_6,"formal, minimalist, office wear",medium skin,curvy friendly,low,2025-11-19 14:56:19.293805,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
171.0,171.0,"shorts, track pants, oversize tee","plaid, off-white, checked","rayon, velvet",brand_8,"minimalist, office wear, luxury",fair skin,curvy friendly,low,2025-11-19 14:56:19.293930,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
172.0,172.0,"tanks, hoodies & jackets, chinos","mint, orange, crimson","leather, wool",brand_7,"party wear, office wear, preppy",fair skin,petite friendly,high,2025-11-19 14:56:19.294049,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
173.0,173.0,"sweatshirts, blazers, t-shirts","beige, nude, brown","velvet, linen",brand_14,"minimalist, casual, streetwear",neutral skin,skinny friendly,high,2025-11-19 14:56:19.294464,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
174.0,,"kimono, polos, shorts","charcoal, crimson, tan","fleece, leather",brand_16,"preppy, cottagecore, vintage",dark skin,tall friendly,high,2025-11-19 14:56:19.294685,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
175.0,175.0,"coats, beach wear, oversize tee","tan, polka dot, chocolate","cotton, fleece",brand_9,"beach wear, casual, office wear",fair skin,skinny friendly,high,2025-11-19 14:56:19.294824,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
176.0,176.0,"coats, denim jackets, blazers","pink, checked, red","jacquard, leather",brand_6,"formal, y2k, cottagecore",dark skin,petite friendly,low,2025-11-19 14:56:19.294951,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
177.0,177.0,"cardigans, denim jackets, kimono","pastel pink, pastel blue, multi-color","wool, polyester",brand_1,"eco-friendly, streetwear, cottagecore",fair skin,tall friendly,high,2025-11-19 14:56:19.295076,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
178.0,178.0,"sweatshirts, tanks, blazers",,,brand_15,"athleisure, vintage, hipster",fair skin,petite friendly,high,2025-11-19 14:56:19.295255,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
179.0,179.0,"oversize tee, beach wear, tanks","brown, crimson, mustard","fleece, silk",brand_19,"streetwear, party wear, vintage",medium skin,tall friendly,low,2025-11-19 14:56:19.295387,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
180.0,180.0,"oversize tee, joggers & pants, hoodies & jackets","beige, mustard, checked","fleece, leather",brand_6,"hipster, beach wear, eco-friendly",medium skin,curvy friendly,medium,2025-11-19 14:56:19.295514,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
181.0,181.0,"oversize tee, sweatshirts, tanks","charcoal, peach, black","rayon, velvet",brand_17,"luxury, eco-friendly, vintage",fair skin,tall friendly,medium,2025-11-19 14:56:19.295658,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
182.0,182.0,"polos, sweatshirts, oversize tee","polka dot, green, chocolate","modal, tencel",brand_16,"formal, athleisure, beach wear",medium skin,skinny friendly,high,2025-11-19 14:56:19.295792,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
183.0,183.0,"tanks, oversize tee, denim jackets","brown, mustard, pastel blue","leather, wool",brand_4,"cottagecore, hipster, preppy",medium skin,curvy friendly,medium,2025-11-19 14:56:19.295922,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
184.0,184.0,"tanks, blazers, t-shirts","grey, green, chocolate","fleece, cotton",brand_10,"beach wear, streetwear, hipster",neutral skin,curvy friendly,low,2025-11-19 14:56:19.296048,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
185.0,185.0,"track pants, cardigans, kimono","peach, off-white, blush","silk, fleece",brand_2,"beach wear, athleisure, eco-friendly",dark skin,curvy friendly,medium,2025-11-19 14:56:19.296226,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
,186.0,"sweatshirts, beach wear, joggers & pants",,"silk, denim",brand_4,"party wear, preppy, beach wear",medium skin,skinny friendly,low,2025-11-19 14:56:19.296363,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
187.0,187.0,"shorts, tanks, sweatshirts","grey, tan, multi-color","silk, denim",,"athleisure, party wear, minimalist",fair skin,skinny friendly,high,2025-11-19 14:56:19.296496,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
188.0,188.0,"track pants, tanks, kimono","plaid, yellow, peach","silk, tencel",brand_14,"athleisure, casual, streetwear",medium skin,petite friendly,high,2025-11-19 14:56:19.296637,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
189.0,189.0,,"yellow, chocolate, blue","modal, fleece",brand_14,"vintage, luxury, casual",fair skin,petite friendly,low,2025-11-19 14:56:19.296767,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
190.0,190.0,"cardigans, t-shirts, track pants","coral, white, blue","wool, fleece",brand_17,"minimalist, cottagecore, streetwear",neutral skin,petite friendly,medium,2025-11-19 14:56:19.296891,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
191.0,191.0,"tanks, blazers, joggers & pants","teal, peach, olive",,brand_9,"preppy, minimalist, luxury",medium skin,tall friendly,low,2025-11-19 14:56:19.297023,2026-01-01 20:52:37.190883,user_preferences_dataset.csv,2026-01-01,2026-01-01T15:26:06.925720,97
