product_id,shop_id,name,category,color,fabric,size_range,price_LKR,style_tags,product_url,created_ts,popularity_score,stock_count,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score
1492.0,16.0,vintage camo chinos,chinos,coral,polyester,m,4000.0,"beach wear, office wear, minimalist, preppy, medium skin, hot weather",https://planetsports.com/product/1492,54:58.9,2.7,43.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1493.0,23.0,bold soft utility pants,utility pants,crimson,leather,xl-xxl,14000.0,"streetwear, eco-friendly, fair skin, vintage, tall friendly, spring",https://voguestreet.com/product/1493,03:05.7,2.0,0.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1494.0,20.0,sporty bright sweatshirts,,blush,polyester,xs-s,5500.0,"edgy, beach wear, curvy friendly, athleisure, vintage, minimalist, patterned, medium skin",https://trendz.com/product/1494,36:51.0,2.2,,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1495.0,21.0,oversized structured sweatshirts,sweatshirts,orange,silk,,5500.0,"edgy, curvy friendly, rainy weather, hot weather, medium skin, fair skin, stripes, beach wear",https://elements.com/product/1495,46:01.0,3.1,29.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1496.0,21.0,essential heritage sweatshirts,sweatshirts,olive,wool,xl-xxl,3500.0,"preppy, cold weather, autumn, patterned, urban, floral, rainy weather",https://elements.com/product/1496,52:10.3,4.2,42.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1497.0,22.0,camo soft hoodies & jackets,hoodies & jackets,mint,denim,l,10000.0,"neutral skin, medium skin, old money, sporty, vintage",https://crossover.com/product/1497,49:33.8,3.9,36.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1498.0,19.0,relaxed tailored kimono,kimono,red,polyester,l,14000.0,"hot weather, sporty, cottagecore, streetwear, formal, eco-friendly, winter",https://skylineclothing.com/product/1498,24:05.8,4.5,6.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1499.0,6.0,trendy patterned shorts,shorts,green,silk,xs-s,5000.0,"streetwear, layering, festival, edgy, minimalist, travel friendly",https://arpico.com/product/1499,54:11.7,2.3,47.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1500.0,8.0,trendy edgy denim jackets,denim jackets,red,rayon,l,10000.0,"travel friendly, hot weather, medium skin, autumn, business casual, party wear, preppy",https://casualcorner.com/product/1500,38:19.9,4.0,17.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1501.0,19.0,lightweight heritage kimono,kimono,olive,fleece,xs-s,12000.0,"y2k, spring, preppy, polka dot, urban, travel friendly, luxury",https://skylineclothing.com/product/1501,08:01.5,1.1,0.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1502.0,9.0,bold urban beach wear,beach wear,coral,jacquard,m,,"luxury, festival, rainy weather, autumn, comfy, preppy, eco-friendly",https://houseoffashion.com/product/1502,07:12.9,,30.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1503.0,14.0,camo patterned shorts,shorts,polka dot,linen,xs-s,4500.0,"eco-friendly, formal, stripes, rainy weather, floral, spring",https://metrowear.com/product/1503,44:17.0,3.7,41.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1504.0,1.0,relaxed classic t-shirts,t-shirts,orange,leather,xs-s,4000.0,"minimalist, curvy friendly, floral, casual, oversized, polka dot, hipster",https://foa.com/product/1504,36:42.8,3.1,26.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1505.0,19.0,edgy casual denim jackets,denim jackets,maroon,leather,l,8000.0,"curvy friendly, minimalist, petite friendly, neutral skin, athleisure, cold weather, summer, spring",https://skylineclothing.com/product/1505,30:18.0,3.5,29.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1506.0,17.0,comfy retro oversize tee,oversize tee,pastel blue,modal,l,2500.0,"stripes, eco-friendly, minimalist, travel friendly, edgy, checked",https://lifestyle.com/product/1506,18:29.8,1.6,38.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1507.0,,textured preppy sweatshirts,sweatshirts,polka dot,jacquard,l,5500.0,"patterned, luxury, hipster, urban, y2k, streetwear",https://dresssmart.com/product/1507,14:05.3,4.0,19.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1508.0,23.0,bold lightweight coats,coats,multi-color,leather,xl-xxl,11500.0,,https://voguestreet.com/product/1508,24:48.8,3.4,44.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1509.0,24.0,heritage bright coats,coats,white,jacquard,xl-xxl,12000.0,"formal, office wear, travel friendly, checked, athleisure",https://elitewear.com/product/1509,51:44.0,3.0,23.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1510.0,15.0,smart rustic denim jackets,denim jackets,pastel blue,bamboo,m,9000.0,"minimalist, eco-friendly, floral, athleisure, beach wear, autumn, travel friendly",https://arena.com/product/1510,26:26.6,5.0,38.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
,17.0,preppy statement coats,coats,maroon,bamboo,,12500.0,"winter, office wear, slim fit, polka dot, skinny friendly",https://lifestyle.com/product/1511,23:10.0,4.0,15.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1512.0,13.0,minimalist vintage oversize tee,oversize tee,grey,velvet,xs-s,3000.0,"rainy weather, sporty, monochrome, old money, beach wear, cottagecore, checked",https://reddot.com/product/1512,58:34.9,3.3,41.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1513.0,21.0,lightweight luxury denim jackets,denim jackets,green,silk,m,8000.0,"neutral skin, comfy, party wear, beach wear, y2k, petite friendly",https://elements.com/product/1513,52:55.4,2.9,47.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1514.0,18.0,urban essential denim jackets,denim jackets,mustard,leather,m,13000.0,"hipster, layering, checked, festival, minimalist, dark skin, vintage, streetwear",https://breeze.com/product/1514,41:04.3,3.5,33.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1515.0,18.0,modern elegant hoodies & jackets,hoodies & jackets,,modal,xs-s,8000.0,"skinny friendly, preppy, urban, spring, oversized, y2k, streetwear",https://breeze.com/product/1515,17:38.4,2.0,28.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1516.0,12.0,bold camo blazers,blazers,blue,corduroy,l,11000.0,"fair skin, y2k, preppy, neutral skin, petite friendly, cottagecore",https://urbancloset.com/product/1516,01:09.9,1.6,9.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1517.0,2.0,structured elegant beach wear,beach wear,pink,jacquard,m,5000.0,"travel friendly, party wear, y2k, comfy, neutral skin, winter, medium skin",https://incarnage.com/product/1517,53:21.1,1.2,18.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1518.0,12.0,refined smart polos,polos,brown,leather,xs-s,5000.0,"vintage, summer, stripes, dark skin, autumn",https://urbancloset.com/product/1518,05:27.8,1.1,13.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1519.0,19.0,essential camo beach wear,beach wear,pastel pink,linen,m,,"sporty, vintage, cottagecore, athleisure, slim fit, office wear, spring",https://skylineclothing.com/product/1519,05:06.1,1.8,15.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1520.0,14.0,tailored minimalist shorts,shorts,checked,linen,m,4000.0,"medium skin, preppy, curvy friendly, comfy, old money, office wear",https://metrowear.com/product/1520,58:07.7,3.1,16.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1521.0,24.0,dynamic sporty utility pants,utility pants,white,cotton,m,8000.0,"cottagecore, floral, luxury, beach wear, festival, stripes",https://elitewear.com/product/1521,50:34.3,3.1,18.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1522.0,17.0,heritage smart hoodies & jackets,hoodies & jackets,navy,tencel,xl-xxl,11500.0,"formal, urban, checked, eco-friendly, rainy weather, athleisure, preppy, slim fit",https://lifestyle.com/product/1522,59:03.5,4.6,39.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1523.0,21.0,smart camo t-shirts,t-shirts,crimson,rayon,l,4500.0,"curvy friendly, festival, dark skin, monochrome, eco-friendly, beach wear, athleisure, cottagecore",https://elements.com/product/1523,16:37.1,3.7,42.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1524.0,7.0,structured functional coats,coats,tie-dye,fleece,xs-s,9500.0,"party wear, polka dot, edgy, floral, vintage, business casual, comfy, checked",https://dresssmart.com/product/1524,27:38.7,3.6,36.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1525.0,11.0,bold trendy cardigans,cardigans,teal,corduroy,l,11500.0,"monochrome, fair skin, polka dot, hot weather, dark skin, luxury, travel friendly, winter",https://coolguy.com/product/1525,07:03.6,2.9,3.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1526.0,10.0,structured modern blazers,blazers,checked,wool,xs-s,10500.0,"sporty, vintage, old money, formal, festival, winter",https://fashionbug.com/product/1526,28:05.3,,17.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1527.0,2.0,heritage vintage utility pants,utility pants,sky blue,wool,xs-s,15000.0,"hipster, old money, floral, patterned, winter, sporty, slim fit",https://incarnage.com/product/1527,41:47.3,4.6,21.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1528.0,6.0,statement rustic hoodies & jackets,hoodies & jackets,grey,polyester,l,9500.0,"cold weather, oversized, neutral skin, floral, fair skin, comfy, hipster, party wear",,39:26.9,4.5,45.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1529.0,1.0,urban patterned kimono,kimono,tie-dye,corduroy,l,,,https://foa.com/product/1529,23:34.3,2.7,49.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1530.0,4.0,urban structured sweatshirts,sweatshirts,tie-dye,modal,xl-xxl,6000.0,"business casual, monochrome, urban, edgy, hot weather",https://signature.com/product/1530,42:16.1,3.0,49.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1531.0,16.0,casual heritage beach wear,beach wear,pastel green,silk,xl-xxl,3500.0,"layering, winter, spring, business casual, sporty, urban",https://planetsports.com/product/1531,32:47.0,3.3,8.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1532.0,18.0,elegant lightweight oversize tee,oversize tee,blush,tencel,xl-xxl,4000.0,"party wear, tall friendly, minimalist, stripes, casual",https://breeze.com/product/1532,03:45.5,,47.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1533.0,13.0,elegant casual shorts,shorts,tan,velvet,xl-xxl,4000.0,"oversized, streetwear, rainy weather, floral, luxury",https://reddot.com/product/1533,47:27.0,2.7,1.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1534.0,20.0,modern casual beach wear,beach wear,sky blue,corduroy,m,5000.0,"cold weather, preppy, slim fit, petite friendly, eco-friendly",https://trendz.com/product/1534,20:06.9,4.1,32.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1535.0,24.0,wide leg structured beach wear,beach wear,navy,modal,xs-s,5000.0,"dark skin, y2k, edgy, stripes, formal",https://elitewear.com/product/1535,28:12.4,1.2,9.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1536.0,3.0,tailored relaxed utility pants,utility pants,checked,cotton,m,9000.0,"petite friendly, party wear, athleisure, hipster, vintage",https://hameedia.com/product/1536,49:02.7,1.1,10.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1537.0,2.0,edgy smart sweatshirts,sweatshirts,off-white,linen,m,,"winter, stripes, skinny friendly, beach wear, office wear, neutral skin",https://incarnage.com/product/1537,15:25.9,2.8,11.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1538.0,1.0,camo structured t-shirts,,olive,leather,xs-s,3500.0,"edgy, streetwear, skinny friendly, festival, sporty",https://foa.com/product/1538,34:30.9,1.9,19.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1539.0,3.0,trendy soft kimono,kimono,tie-dye,jacquard,l,11500.0,"cottagecore, festival, summer, luxury, athleisure, petite friendly",https://hameedia.com/product/1539,43:15.7,2.6,24.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1540.0,11.0,functional classic track pants,track pants,pastel blue,wool,l,2500.0,"rainy weather, edgy, beach wear, athleisure, luxury, sporty, party wear",https://coolguy.com/product/1540,18:46.7,2.9,38.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1541.0,17.0,,hoodies & jackets,coral,rayon,l,9000.0,"casual, y2k, fair skin, rainy weather, layering, polka dot, dark skin",https://lifestyle.com/product/1541,27:35.5,3.1,23.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1542.0,12.0,tailored vintage hoodies & jackets,hoodies & jackets,coral,denim,xs-s,13500.0,"patterned, business casual, streetwear, medium skin, winter, travel friendly",https://urbancloset.com/product/1542,58:13.3,2.1,37.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1543.0,22.0,modern camo chinos,chinos,multi-color,modal,xl-xxl,7000.0,"festival, office wear, business casual, casual, rainy weather, athleisure, beach wear",https://crossover.com/product/1543,09:44.3,2.5,5.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1544.0,24.0,camo bright t-shirts,t-shirts,pink,modal,m,,"streetwear, vintage, curvy friendly, cottagecore, neutral skin, floral, oversized",https://elitewear.com/product/1544,,3.0,30.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1545.0,8.0,oversized dynamic joggers & pants,joggers & pants,pastel pink,jacquard,l,4000.0,"monochrome, medium skin, athleisure, party wear, hipster, formal, y2k, luxury",https://casualcorner.com/product/1545,27:55.2,3.8,42.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1546.0,21.0,essential tailored shorts,shorts,sky blue,tencel,xl-xxl,2500.0,"monochrome, checked, hot weather, luxury, winter",https://elements.com/product/1546,49:03.7,1.5,17.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1547.0,4.0,preppy sporty tanks,tanks,peach,modal,m,4000.0,"business casual, oversized, stripes, petite friendly, skinny friendly, vintage",https://signature.com/product/1547,04:03.4,4.3,2.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1548.0,22.0,bright lightweight coats,coats,,bamboo,m,,"monochrome, athleisure, y2k, petite friendly, comfy, vintage, patterned, neutral skin",https://crossover.com/product/1548,57:57.8,,13.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1549.0,4.0,trendy urban chinos,chinos,beige,wool,m,6000.0,"edgy, minimalist, old money, spring, oversized",https://signature.com/product/1549,21:50.5,4.7,17.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1550.0,11.0,preppy functional track pants,track pants,brown,leather,xs-s,4000.0,"vintage, festival, edgy, floral, party wear, dark skin, rainy weather",https://coolguy.com/product/1550,57:37.8,5.0,43.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1551.0,14.0,tailored comfy sweatshirts,sweatshirts,coral,tencel,m,4000.0,"travel friendly, spring, cold weather, neutral skin, autumn, stripes",https://metrowear.com/product/1551,10:46.4,1.1,41.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1552.0,18.0,chic chic joggers & pants,,black,denim,xs-s,3500.0,"winter, athleisure, patterned, eco-friendly, summer",https://breeze.com/product/1552,28:47.2,1.3,46.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1553.0,16.0,neutral patterned coats,coats,mint,linen,xl-xxl,13500.0,,https://planetsports.com/product/1553,51:19.2,1.7,,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1554.0,9.0,preppy tailored shorts,shorts,red,silk,xs-s,4500.0,"stripes, summer, rainy weather, minimalist, office wear, comfy, medium skin, sporty",https://houseoffashion.com/product/1554,16:56.0,1.2,21.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1555.0,8.0,classic slim fit cardigans,cardigans,crimson,leather,xl-xxl,,"sporty, old money, travel friendly, athleisure, business casual, medium skin, luxury, rainy weather",https://casualcorner.com/product/1555,39:02.4,1.8,12.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1556.0,9.0,soft minimalist t-shirts,t-shirts,checked,modal,l,2500.0,"spring, sporty, summer, business casual, oversized, medium skin, streetwear, hipster",https://houseoffashion.com/product/1556,35:58.0,4.8,20.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1557.0,15.0,preppy bright polos,polos,off-white,modal,xs-s,3000.0,"beach wear, hipster, athleisure, comfy, fair skin, autumn, spring",https://arena.com/product/1557,01:23.1,1.3,36.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1558.0,11.0,comfy statement polos,polos,pink,rayon,m,5000.0,"neutral skin, beach wear, dark skin, edgy, festival, stripes",https://coolguy.com/product/1558,07:26.2,4.9,35.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1559.0,7.0,sporty modern tanks,tanks,pink,velvet,xl-xxl,3500.0,"cold weather, summer, vintage, urban, minimalist, monochrome, tall friendly, skinny friendly",https://dresssmart.com/product/1559,28:21.3,3.0,16.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1560.0,8.0,dynamic chic joggers & pants,joggers & pants,tie-dye,velvet,l,5000.0,,https://casualcorner.com/product/1560,39:29.4,3.0,17.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1561.0,18.0,heritage classic coats,coats,black,jacquard,l,12000.0,"curvy friendly, urban, polka dot, neutral skin, vintage, layering, travel friendly",https://breeze.com/product/1561,29:43.9,3.1,,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1562.0,11.0,edgy chic beach wear,beach wear,yellow,modal,xs-s,3000.0,"autumn, cold weather, polka dot, comfy, checked",https://coolguy.com/product/1562,09:28.8,1.5,20.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1563.0,22.0,structured statement utility pants,utility pants,tan,wool,l,9500.0,"hot weather, monochrome, spring, oversized, festival, comfy, minimalist, party wear",https://crossover.com/product/1563,48:03.6,1.8,50.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1564.0,8.0,sporty essential coats,coats,plaid,leather,m,13500.0,"summer, polka dot, neutral skin, floral, hot weather",https://casualcorner.com/product/1564,02:02.2,1.7,48.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1565.0,13.0,bright structured sweatshirts,sweatshirts,peach,rayon,xs-s,3500.0,"tall friendly, monochrome, edgy, floral, summer, party wear",https://reddot.com/product/1565,12:17.8,3.0,44.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1566.0,9.0,relaxed tailored polos,polos,polka dot,rayon,l,4000.0,"stripes, y2k, spring, cottagecore, luxury, floral, preppy",https://houseoffashion.com/product/1566,00:27.1,1.9,10.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1567.0,24.0,casual luxury track pants,track pants,blush,leather,xs-s,4500.0,"business casual, oversized, formal, medium skin, hot weather, minimalist",https://elitewear.com/product/1567,41:12.0,4.0,40.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1568.0,,sporty relaxed utility pants,utility pants,sky blue,polyester,xl-xxl,11500.0,"checked, travel friendly, summer, streetwear, casual, office wear, petite friendly",https://hameedia.com/product/1568,21:19.6,2.1,,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1569.0,4.0,oversized tailored shorts,shorts,navy,rayon,l,4000.0,"cold weather, floral, autumn, oversized, checked, formal",https://signature.com/product/1569,06:55.1,1.2,19.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1570.0,13.0,classic trendy utility pants,utility pants,crimson,corduroy,l,12000.0,"y2k, oversized, curvy friendly, party wear, casual, vintage, skinny friendly",https://reddot.com/product/1570,25:44.4,2.3,24.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1571.0,23.0,layered wide leg blazers,blazers,black,corduroy,m,,"slim fit, polka dot, tall friendly, neutral skin, formal, beach wear",https://voguestreet.com/product/1571,,3.9,38.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1572.0,21.0,bright preppy coats,coats,mint,linen,l,9000.0,"checked, winter, office wear, slim fit, patterned, luxury",https://elements.com/product/1572,44:10.4,5.0,38.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1573.0,22.0,modern dynamic joggers & pants,joggers & pants,white,jacquard,m,4500.0,"stripes, travel friendly, monochrome, cold weather, neutral skin, dark skin",https://crossover.com/product/1573,53:17.3,1.0,16.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1574.0,5.0,classic elegant chinos,,pastel green,linen,xl-xxl,7000.0,"y2k, festival, streetwear, tall friendly, summer, old money, skinny friendly",https://odel.com/product/1574,07:04.8,2.7,,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
1575.0,23.0,bold trendy polos,polos,green,linen,xs-s,3000.0,"beach wear, spring, hipster, travel friendly, cottagecore, business casual, tall friendly, dark skin",https://voguestreet.com/product/1575,38:36.8,1.2,13.0,2026-02-28 19:12:01.081333,synthetic_outerwear_sri_lanka_with_shop_ids.csv,2026-02-28,2026-03-09T22:55:39.588835,97
