"product_id","shop_id","name","category","color","fabric","size_range","price_LKR","style_tags","product_url","created_ts","popularity_score","stock_count","created_timestamp"
"708","18","Beach Escape Shorts 0708","shorts","brown","linen","S-M","4240","beach wear, casual, classic, summer","https://stylesensesl.demo/product/708","21:00:00","4.5","79","2025-03-30 21:00:00"
"709","19","Tailored Summer Shorts 0709","shorts","green","cotton","M","5052","casual, summer, monochrome","https://stylesensesl.demo/product/709","00:00:00","3.7","98","2025-03-31 00:00:00"
"710","20","Casual Cotton Shorts 0710","shorts","light blue","linen","M-L","2848","summer, travel friendly, minimal","https://stylesensesl.demo/product/710","03:00:00","2.9","117","2025-03-31 03:00:00"
"711","21","Weekend Walk Shorts 0711","shorts","black","cotton","L","3660","travel friendly, beach wear, smart, summer","https://stylesensesl.demo/product/711","06:00:00","4.6","136","2025-03-31 06:00:00"
"712","22","Beach Escape Shorts 0712","shorts","white","linen","L-XL","4472","beach wear, casual, weekend, summer","https://stylesensesl.demo/product/712","09:00:00","3.8","155","2025-03-31 09:00:00"
"713","23","Tailored Summer Shorts 0713","shorts","brown","cotton","XL","5284","casual, summer, urban","https://stylesensesl.demo/product/713","12:00:00","3","174","2025-03-31 12:00:00"
"714","24","Casual Cotton Shorts 0714","shorts","green","linen","XL-XXL","3080","summer, travel friendly, classic","https://stylesensesl.demo/product/714","15:00:00","4.7","193","2025-03-31 15:00:00"
"715","1","Weekend Walk Shorts 0715","shorts","light blue","cotton","XS-S","3892","travel friendly, beach wear, monochrome, summer","https://stylesensesl.demo/product/715","18:00:00","3.9","212","2025-03-31 18:00:00"
"716","2","Beach Escape Shorts 0716","shorts","black","linen","S-M","4704","beach wear, casual, minimal, summer","https://stylesensesl.demo/product/716","21:00:00","3.1","231","2025-03-31 21:00:00"
"717","3","Tailored Summer Shorts 0717","shorts","white","cotton","M","2500","casual, summer, smart","https://stylesensesl.demo/product/717","00:00:00","4.8","250","2025-04-01 00:00:00"
"718","4","Casual Cotton Shorts 0718","shorts","brown","linen","M-L","3312","summer, travel friendly, weekend","https://stylesensesl.demo/product/718","03:00:00","4","269","2025-04-01 03:00:00"
"719","7","Weekend Walk Shorts 0719","shorts","green","cotton","L","4124","travel friendly, beach wear, urban, summer","https://stylesensesl.demo/product/719","06:00:00","3.2","288","2025-04-01 06:00:00"
"720","8","Beach Escape Shorts 0720","shorts","light blue","linen","L-XL","4936","beach wear, casual, classic, summer","https://stylesensesl.demo/product/720","09:00:00","4.9","307","2025-04-01 09:00:00"
"721","9","Tailored Summer Shorts 0721","shorts","black","cotton","XL","2732","casual, summer, monochrome","https://stylesensesl.demo/product/721","12:00:00","4.1","326","2025-04-01 12:00:00"
"722","10","Casual Cotton Shorts 0722","shorts","white","linen","XL-XXL","3544","summer, travel friendly, minimal","https://stylesensesl.demo/product/722","15:00:00","3.3","345","2025-04-01 15:00:00"
"723","11","Weekend Walk Shorts 0723","shorts","brown","cotton","XS-S","4356","travel friendly, beach wear, smart, summer","https://stylesensesl.demo/product/723","18:00:00","2.5","364","2025-04-01 18:00:00"
"724","12","Beach Escape Shorts 0724","shorts","green","linen","S-M","5168","beach wear, casual, weekend, summer","https://stylesensesl.demo/product/724","21:00:00","4.2","383","2025-04-01 21:00:00"
"725","13","Tailored Summer Shorts 0725","shorts","light blue","cotton","M","2964","casual, summer, urban","https://stylesensesl.demo/product/725","00:00:00","3.4","402","2025-04-02 00:00:00"
"726","14","Casual Cotton Shorts 0726","shorts","black","linen","M-L","3776","summer, travel friendly, classic","https://stylesensesl.demo/product/726","03:00:00","2.6","421","2025-04-02 03:00:00"
"727","15","Weekend Walk Shorts 0727","shorts","white","cotton","L","4588","travel friendly, beach wear, monochrome, summer","https://stylesensesl.demo/product/727","06:00:00","4.3","440","2025-04-02 06:00:00"
"728","16","Beach Escape Shorts 0728","shorts","brown","linen","L-XL","5400","beach wear, casual, minimal, summer","https://stylesensesl.demo/product/728","09:00:00","3.5","459","2025-04-02 09:00:00"
"729","17","Tailored Summer Shorts 0729","shorts","green","cotton","XL","3196","casual, summer, smart","https://stylesensesl.demo/product/729","12:00:00","2.7","478","2025-04-02 12:00:00"
"730","18","Casual Cotton Shorts 0730","shorts","light blue","linen","XL-XXL","4008","summer, travel friendly, weekend","https://stylesensesl.demo/product/730","15:00:00","4.4","12","2025-04-02 15:00:00"
"731","19","Weekend Walk Shorts 0731","shorts","black","cotton","XS-S","4820","travel friendly, beach wear, urban, summer","https://stylesensesl.demo/product/731","18:00:00","3.6","31","2025-04-02 18:00:00"
"732","20","Beach Escape Shorts 0732","shorts","white","linen","S-M","2616","beach wear, casual, classic, summer","https://stylesensesl.demo/product/732","21:00:00","2.8","50","2025-04-02 21:00:00"
"733","21","Tailored Summer Shorts 0733","shorts","brown","cotton","M","3428","casual, summer, monochrome","https://stylesensesl.demo/product/733","00:00:00","4.5","69","2025-04-03 00:00:00"
"734","22","Casual Cotton Shorts 0734","shorts","green","linen","M-L","4240","summer, travel friendly, minimal","https://stylesensesl.demo/product/734","03:00:00","3.7","88","2025-04-03 03:00:00"
"735","23","Weekend Walk Shorts 0735","shorts","light blue","cotton","L","5052","travel friendly, beach wear, smart, summer","https://stylesensesl.demo/product/735","06:00:00","2.9","107","2025-04-03 06:00:00"
"736","24","Beach Escape Shorts 0736","shorts","black","linen","L-XL","2848","beach wear, casual, weekend, summer","https://stylesensesl.demo/product/736","09:00:00","4.6","126","2025-04-03 09:00:00"
"737","1","Tailored Summer Shorts 0737","shorts","white","cotton","XL","3660","casual, summer, urban","https://stylesensesl.demo/product/737","12:00:00","3.8","145","2025-04-03 12:00:00"
"738","2","Casual Cotton Shorts 0738","shorts","brown","linen","XL-XXL","4472","summer, travel friendly, classic","https://stylesensesl.demo/product/738","15:00:00","3","164","2025-04-03 15:00:00"
"739","3","Weekend Walk Shorts 0739","shorts","green","cotton","XS-S","5284","travel friendly, beach wear, monochrome, summer","https://stylesensesl.demo/product/739","18:00:00","4.7","183","2025-04-03 18:00:00"
"740","4","Beach Escape Shorts 0740","shorts","light blue","linen","S-M","3080","beach wear, casual, minimal, summer","https://stylesensesl.demo/product/740","21:00:00","3.9","202","2025-04-03 21:00:00"
"741","7","Tailored Summer Shorts 0741","shorts","black","cotton","M","3892","casual, summer, smart","https://stylesensesl.demo/product/741","00:00:00","3.1","221","2025-04-04 00:00:00"
"742","8","Casual Cotton Shorts 0742","shorts","white","linen","M-L","4704","summer, travel friendly, weekend","https://stylesensesl.demo/product/742","03:00:00","4.8","240","2025-04-04 03:00:00"
"743","9","Weekend Walk Shorts 0743","shorts","brown","cotton","L","2500","travel friendly, beach wear, urban, summer","https://stylesensesl.demo/product/743","06:00:00","4","259","2025-04-04 06:00:00"
"744","10","Beach Escape Shorts 0744","shorts","green","linen","L-XL","3312","beach wear, casual, classic, summer","https://stylesensesl.demo/product/744","09:00:00","3.2","278","2025-04-04 09:00:00"
"745","11","Tailored Summer Shorts 0745","shorts","light blue","cotton","XL","4124","casual, summer, monochrome","https://stylesensesl.demo/product/745","12:00:00","4.9","297","2025-04-04 12:00:00"
"746","12","Casual Cotton Shorts 0746","shorts","black","linen","XL-XXL","4936","summer, travel friendly, minimal","https://stylesensesl.demo/product/746","15:00:00","4.1","316","2025-04-04 15:00:00"
"747","13","Weekend Walk Shorts 0747","shorts","white","cotton","XS-S","2732","travel friendly, beach wear, smart, summer","https://stylesensesl.demo/product/747","18:00:00","3.3","335","2025-04-04 18:00:00"
"748","14","Beach Escape Shorts 0748","shorts","brown","linen","S-M","3544","beach wear, casual, weekend, summer","https://stylesensesl.demo/product/748","21:00:00","2.5","354","2025-04-04 21:00:00"
"749","15","Tailored Summer Shorts 0749","shorts","green","cotton","M","4356","casual, summer, urban","https://stylesensesl.demo/product/749","00:00:00","4.2","373","2025-04-05 00:00:00"
"750","16","Casual Cotton Shorts 0750","shorts","light blue","linen","M-L","5168","summer, travel friendly, classic","https://stylesensesl.demo/product/750","03:00:00","3.4","392","2025-04-05 03:00:00"
"751","12","Slim Office Chinos 0751","chinos","black","cotton","30","5732","formal, office, weekend","https://stylesensesl.demo/product/751","06:00:00","3.9","33","2025-04-05 06:00:00"
"752","13","Smart Casual Chinos 0752","chinos","white","cotton","32","6964","office, business casual, urban, formal","https://stylesensesl.demo/product/752","09:00:00","3.1","52","2025-04-05 09:00:00"
"753","14","Classic Fit Chinos 0753","chinos","brown","cotton","34","8196","business casual, smart, classic, formal","https://stylesensesl.demo/product/753","12:00:00","4.8","71","2025-04-05 12:00:00"
"754","15","Everyday Stretch Chinos 0754","chinos","green","cotton","36","4852","smart, formal, monochrome","https://stylesensesl.demo/product/754","15:00:00","4","90","2025-04-05 15:00:00"
"755","16","Slim Office Chinos 0755","chinos","dark blue","cotton","30","6084","formal, office, minimal","https://stylesensesl.demo/product/755","18:00:00","3.2","109","2025-04-05 18:00:00"
"756","17","Smart Casual Chinos 0756","chinos","black","cotton","32","7316","office, business casual, smart, formal","https://stylesensesl.demo/product/756","21:00:00","4.9","128","2025-04-05 21:00:00"
"757","18","Classic Fit Chinos 0757","chinos","white","cotton","34","8548","business casual, smart, weekend, formal","https://stylesensesl.demo/product/757","00:00:00","4.1","147","2025-04-06 00:00:00"
"758","19","Everyday Stretch Chinos 0758","chinos","brown","cotton","36","5204","smart, formal, urban","https://stylesensesl.demo/product/758","03:00:00","3.3","166","2025-04-06 03:00:00"
"759","20","Slim Office Chinos 0759","chinos","green","cotton","30","6436","formal, office, classic","https://stylesensesl.demo/product/759","06:00:00","2.5","185","2025-04-06 06:00:00"
"760","21","Smart Casual Chinos 0760","chinos","dark blue","cotton","32","7668","office, business casual, monochrome, formal","https://stylesensesl.demo/product/760","09:00:00","4.2","204","2025-04-06 09:00:00"
"761","22","Classic Fit Chinos 0761","chinos","black","cotton","34","8900","business casual, smart, minimal, formal","https://stylesensesl.demo/product/761","12:00:00","3.4","223","2025-04-06 12:00:00"
"762","23","Everyday Stretch Chinos 0762","chinos","white","cotton","36","5556","smart, formal","https://stylesensesl.demo/product/762","15:00:00","2.6","242","2025-04-06 15:00:00"
"763","24","Slim Office Chinos 0763","chinos","brown","cotton","30","6788","formal, office, weekend","https://stylesensesl.demo/product/763","18:00:00","4.3","261","2025-04-06 18:00:00"
"764","1","Smart Casual Chinos 0764","chinos","green","cotton","32","8020","office, business casual, urban, formal","https://stylesensesl.demo/product/764","21:00:00","3.5","280","2025-04-06 21:00:00"
"765","2","Classic Fit Chinos 0765","chinos","dark blue","cotton","34","4676","business casual, smart, classic, formal","https://stylesensesl.demo/product/765","00:00:00","2.7","299","2025-04-07 00:00:00"
"766","3","Everyday Stretch Chinos 0766","chinos","black","cotton","36","5908","smart, formal, monochrome","https://stylesensesl.demo/product/766","03:00:00","4.4","318","2025-04-07 03:00:00"
"767","4","Slim Office Chinos 0767","chinos","white","cotton","30","7140","formal, office, minimal","https://stylesensesl.demo/product/767","06:00:00","3.6","337","2025-04-07 06:00:00"
"768","7","Smart Casual Chinos 0768","chinos","brown","cotton","32","8372","office, business casual, smart, formal","https://stylesensesl.demo/product/768","09:00:00","2.8","356","2025-04-07 09:00:00"
"769","8","Classic Fit Chinos 0769","chinos","green","cotton","34","5028","business casual, smart, weekend, formal","https://stylesensesl.demo/product/769","12:00:00","4.5","375","2025-04-07 12:00:00"
"770","9","Everyday Stretch Chinos 0770","chinos","dark blue","cotton","36","6260","smart, formal, urban","https://stylesensesl.demo/product/770","15:00:00","3.7","394","2025-04-07 15:00:00"
"771","10","Slim Office Chinos 0771","chinos","black","cotton","30","7492","formal, office, classic","https://stylesensesl.demo/product/771","18:00:00","2.9","413","2025-04-07 18:00:00"
"772","11","Smart Casual Chinos 0772","chinos","white","cotton","32","8724","office, business casual, monochrome, formal","https://stylesensesl.demo/product/772","21:00:00","4.6","432","2025-04-07 21:00:00"
"773","12","Classic Fit Chinos 0773","chinos","brown","cotton","34","5380","business casual, smart, minimal, formal","https://stylesensesl.demo/product/773","00:00:00","3.8","451","2025-04-08 00:00:00"
"774","13","Everyday Stretch Chinos 0774","chinos","green","cotton","36","6612","smart, formal","https://stylesensesl.demo/product/774","03:00:00","3","470","2025-04-08 03:00:00"
"775","14","Slim Office Chinos 0775","chinos","dark blue","cotton","30","7844","formal, office, weekend","https://stylesensesl.demo/product/775","06:00:00","4.7","489","2025-04-08 06:00:00"
"776","15","Smart Casual Chinos 0776","chinos","black","cotton","32","4500","office, business casual, urban, formal","https://stylesensesl.demo/product/776","09:00:00","3.9","23","2025-04-08 09:00:00"
"777","16","Classic Fit Chinos 0777","chinos","white","cotton","34","5732","business casual, smart, classic, formal","https://stylesensesl.demo/product/777","12:00:00","3.1","42","2025-04-08 12:00:00"
"778","17","Everyday Stretch Chinos 0778","chinos","brown","cotton","36","6964","smart, formal, monochrome","https://stylesensesl.demo/product/778","15:00:00","4.8","61","2025-04-08 15:00:00"
"779","18","Slim Office Chinos 0779","chinos","green","cotton","30","8196","formal, office, minimal","https://stylesensesl.demo/product/779","18:00:00","4","80","2025-04-08 18:00:00"
"780","19","Smart Casual Chinos 0780","chinos","dark blue","cotton","32","4852","office, business casual, smart, formal","https://stylesensesl.demo/product/780","21:00:00","3.2","99","2025-04-08 21:00:00"
"781","20","Classic Fit Chinos 0781","chinos","black","cotton","34","6084","business casual, smart, weekend, formal","https://stylesensesl.demo/product/781","00:00:00","4.9","118","2025-04-09 00:00:00"
"782","21","Everyday Stretch Chinos 0782","chinos","white","cotton","36","7316","smart, formal, urban","https://stylesensesl.demo/product/782","03:00:00","4.1","137","2025-04-09 03:00:00"
"783","22","Slim Office Chinos 0783","chinos","brown","cotton","30","8548","formal, office, classic","https://stylesensesl.demo/product/783","06:00:00","3.3","156","2025-04-09 06:00:00"
"784","23","Smart Casual Chinos 0784","chinos","green","cotton","32","5204","office, business casual, monochrome, formal","https://stylesensesl.demo/product/784","09:00:00","2.5","175","2025-04-09 09:00:00"
"785","24","Classic Fit Chinos 0785","chinos","dark blue","cotton","34","6436","business casual, smart, minimal, formal","https://stylesensesl.demo/product/785","12:00:00","4.2","194","2025-04-09 12:00:00"
"786","1","Everyday Stretch Chinos 0786","chinos","black","cotton","36","7668","smart, formal","https://stylesensesl.demo/product/786","15:00:00","3.4","213","2025-04-09 15:00:00"
"787","2","Slim Office Chinos 0787","chinos","white","cotton","30","8900","formal, office, weekend","https://stylesensesl.demo/product/787","18:00:00","2.6","232","2025-04-09 18:00:00"
"788","3","Smart Casual Chinos 0788","chinos","brown","cotton","32","5556","office, business casual, urban, formal","https://stylesensesl.demo/product/788","21:00:00","4.3","251","2025-04-09 21:00:00"
"789","4","Classic Fit Chinos 0789","chinos","green","cotton","34","6788","business casual, smart, classic, formal","https://stylesensesl.demo/product/789","00:00:00","3.5","270","2025-04-10 00:00:00"
"790","7","Everyday Stretch Chinos 0790","chinos","dark blue","cotton","36","8020","smart, formal, monochrome","https://stylesensesl.demo/product/790","03:00:00","2.7","289","2025-04-10 03:00:00"
"791","8","Slim Office Chinos 0791","chinos","black","cotton","30","4676","formal, office, minimal","https://stylesensesl.demo/product/791","06:00:00","4.4","308","2025-04-10 06:00:00"
"792","9","Smart Casual Chinos 0792","chinos","white","cotton","32","5908","office, business casual, smart, formal","https://stylesensesl.demo/product/792","09:00:00","3.6","327","2025-04-10 09:00:00"
"793","10","Classic Fit Chinos 0793","chinos","brown","cotton","34","7140","business casual, smart, weekend, formal","https://stylesensesl.demo/product/793","12:00:00","2.8","346","2025-04-10 12:00:00"
"794","11","Everyday Stretch Chinos 0794","chinos","green","cotton","36","8372","smart, formal, urban","https://stylesensesl.demo/product/794","15:00:00","4.5","365","2025-04-10 15:00:00"
"795","12","Slim Office Chinos 0795","chinos","dark blue","cotton","30","5028","formal, office, classic","https://stylesensesl.demo/product/795","18:00:00","3.7","384","2025-04-10 18:00:00"
"796","13","Smart Casual Chinos 0796","chinos","black","cotton","32","6260","office, business casual, monochrome, formal","https://stylesensesl.demo/product/796","21:00:00","2.9","403","2025-04-10 21:00:00"
"797","14","Classic Fit Chinos 0797","chinos","white","cotton","34","7492","business casual, smart, minimal, formal","https://stylesensesl.demo/product/797","00:00:00","4.6","422","2025-04-11 00:00:00"
"798","15","Everyday Stretch Chinos 0798","chinos","brown","cotton","36","8724","smart, formal","https://stylesensesl.demo/product/798","03:00:00","3.8","441","2025-04-11 03:00:00"
"799","16","Slim Office Chinos 0799","chinos","green","cotton","30","5380","formal, office, weekend","https://stylesensesl.demo/product/799","06:00:00","3","460","2025-04-11 06:00:00"
"800","17","Smart Casual Chinos 0800","chinos","dark blue","cotton","32","6612","office, business casual, urban, formal","https://stylesensesl.demo/product/800","09:00:00","4.7","479","2025-04-11 09:00:00"
"801","18","Classic Fit Chinos 0801","chinos","black","cotton","34","7844","business casual, smart, classic, formal","https://stylesensesl.demo/product/801","12:00:00","3.9","13","2025-04-11 12:00:00"
"802","19","Everyday Stretch Chinos 0802","chinos","white","cotton","36","4500","smart, formal, monochrome","https://stylesensesl.demo/product/802","15:00:00","3.1","32","2025-04-11 15:00:00"
"803","20","Slim Office Chinos 0803","chinos","brown","cotton","30","5732","formal, office, minimal","https://stylesensesl.demo/product/803","18:00:00","4.8","51","2025-04-11 18:00:00"
"804","21","Smart Casual Chinos 0804","chinos","green","cotton","32","6964","office, business casual, smart, formal","https://stylesensesl.demo/product/804","21:00:00","4","70","2025-04-11 21:00:00"
"805","22","Classic Fit Chinos 0805","chinos","dark blue","cotton","34","8196","business casual, smart, weekend, formal","https://stylesensesl.demo/product/805","00:00:00","3.2","89","2025-04-12 00:00:00"
"806","23","Everyday Stretch Chinos 0806","chinos","black","cotton","36","4852","smart, formal, urban","https://stylesensesl.demo/product/806","03:00:00","4.9","108","2025-04-12 03:00:00"
"807","24","Slim Office Chinos 0807","chinos","white","cotton","30","6084","formal, office, classic","https://stylesensesl.demo/product/807","06:00:00","4.1","127","2025-04-12 06:00:00"
"808","1","Smart Casual Chinos 0808","chinos","brown","cotton","32","7316","office, business casual, monochrome, formal","https://stylesensesl.demo/product/808","09:00:00","3.3","146","2025-04-12 09:00:00"
"809","2","Classic Fit Chinos 0809","chinos","green","cotton","34","8548","business casual, smart, minimal, formal","https://stylesensesl.demo/product/809","12:00:00","2.5","165","2025-04-12 12:00:00"
"810","3","Everyday Stretch Chinos 0810","chinos","dark blue","cotton","36","5204","smart, formal","https://stylesensesl.demo/product/810","15:00:00","4.2","184","2025-04-12 15:00:00"
"811","4","Slim Office Chinos 0811","chinos","black","cotton","30","6436","formal, office, weekend","https://stylesensesl.demo/product/811","18:00:00","3.4","203","2025-04-12 18:00:00"
"812","7","Smart Casual Chinos 0812","chinos","white","cotton","32","7668","office, business casual, urban, formal","https://stylesensesl.demo/product/812","21:00:00","2.6","222","2025-04-12 21:00:00"
"813","8","Classic Fit Chinos 0813","chinos","brown","cotton","34","8900","business casual, smart, classic, formal","https://stylesensesl.demo/product/813","00:00:00","4.3","241","2025-04-13 00:00:00"
"814","9","Everyday Stretch Chinos 0814","chinos","green","cotton","36","5556","smart, formal, monochrome","https://stylesensesl.demo/product/814","03:00:00","3.5","260","2025-04-13 03:00:00"
"815","10","Slim Office Chinos 0815","chinos","dark blue","cotton","30","6788","formal, office, minimal","https://stylesensesl.demo/product/815","06:00:00","2.7","279","2025-04-13 06:00:00"
"816","11","Smart Casual Chinos 0816","chinos","black","cotton","32","8020","office, business casual, smart, formal","https://stylesensesl.demo/product/816","09:00:00","4.4","298","2025-04-13 09:00:00"
"817","12","Classic Fit Chinos 0817","chinos","white","cotton","34","4676","business casual, smart, weekend, formal","https://stylesensesl.demo/product/817","12:00:00","3.6","317","2025-04-13 12:00:00"
"818","13","Everyday Stretch Chinos 0818","chinos","brown","cotton","36","5908","smart, formal, urban","https://stylesensesl.demo/product/818","15:00:00","2.8","336","2025-04-13 15:00:00"
"819","14","Slim Office Chinos 0819","chinos","green","cotton","30","7140","formal, office, classic","https://stylesensesl.demo/product/819","18:00:00","4.5","355","2025-04-13 18:00:00"
"820","15","Smart Casual Chinos 0820","chinos","dark blue","cotton","32","8372","office, business casual, monochrome, formal","https://stylesensesl.demo/product/820","21:00:00","3.7","374","2025-04-13 21:00:00"
"821","16","Classic Fit Chinos 0821","chinos","black","cotton","34","5028","business casual, smart, minimal, formal","https://stylesensesl.demo/product/821","00:00:00","2.9","393","2025-04-14 00:00:00"
"822","17","Everyday Stretch Chinos 0822","chinos","white","cotton","36","6260","smart, formal","https://stylesensesl.demo/product/822","03:00:00","4.6","412","2025-04-14 03:00:00"
"823","18","Slim Office Chinos 0823","chinos","brown","cotton","30","7492","formal, office, weekend","https://stylesensesl.demo/product/823","06:00:00","3.8","431","2025-04-14 06:00:00"
"824","19","Smart Casual Chinos 0824","chinos","green","cotton","32","8724","office, business casual, urban, formal","https://stylesensesl.demo/product/824","09:00:00","3","450","2025-04-14 09:00:00"
"825","20","Classic Fit Chinos 0825","chinos","dark blue","cotton","34","5380","business casual, smart, classic, formal","https://stylesensesl.demo/product/825","12:00:00","4.7","469","2025-04-14 12:00:00"
"826","21","Everyday Stretch Chinos 0826","chinos","black","cotton","36","6612","smart, formal, monochrome","https://stylesensesl.demo/product/826","15:00:00","3.9","488","2025-04-14 15:00:00"
"827","22","Slim Office Chinos 0827","chinos","white","cotton","30","7844","formal, office, minimal","https://stylesensesl.demo/product/827","18:00:00","3.1","22","2025-04-14 18:00:00"
"828","23","Smart Casual Chinos 0828","chinos","brown","cotton","32","4500","office, business casual, smart, formal","https://stylesensesl.demo/product/828","21:00:00","4.8","41","2025-04-14 21:00:00"
"829","24","Classic Fit Chinos 0829","chinos","green","cotton","34","5732","business casual, smart, weekend, formal","https://stylesensesl.demo/product/829","00:00:00","4","60","2025-04-15 00:00:00"
"830","1","Everyday Stretch Chinos 0830","chinos","dark blue","cotton","36","6964","smart, formal, urban","https://stylesensesl.demo/product/830","03:00:00","3.2","79","2025-04-15 03:00:00"
"831","2","Slim Office Chinos 0831","chinos","black","cotton","30","8196","formal, office, classic","https://stylesensesl.demo/product/831","06:00:00","4.9","98","2025-04-15 06:00:00"
"832","3","Smart Casual Chinos 0832","chinos","white","cotton","32","4852","office, business casual, monochrome, formal","https://stylesensesl.demo/product/832","09:00:00","4.1","117","2025-04-15 09:00:00"
"833","4","Classic Fit Chinos 0833","chinos","brown","cotton","34","6084","business casual, smart, minimal, formal","https://stylesensesl.demo/product/833","12:00:00","3.3","136","2025-04-15 12:00:00"
"834","7","Everyday Stretch Chinos 0834","chinos","green","cotton","36","7316","smart, formal","https://stylesensesl.demo/product/834","15:00:00","2.5","155","2025-04-15 15:00:00"
"835","8","Slim Office Chinos 0835","chinos","dark blue","cotton","30","8548","formal, office, weekend","https://stylesensesl.demo/product/835","18:00:00","4.2","174","2025-04-15 18:00:00"
"836","9","Smart Casual Chinos 0836","chinos","black","cotton","32","5204","office, business casual, urban, formal","https://stylesensesl.demo/product/836","21:00:00","3.4","193","2025-04-15 21:00:00"
"837","10","Classic Fit Chinos 0837","chinos","white","cotton","34","6436","business casual, smart, classic, formal","https://stylesensesl.demo/product/837","00:00:00","2.6","212","2025-04-16 00:00:00"
"838","11","Everyday Stretch Chinos 0838","chinos","brown","cotton","36","7668","smart, formal, monochrome","https://stylesensesl.demo/product/838","03:00:00","4.3","231","2025-04-16 03:00:00"
"839","12","Slim Office Chinos 0839","chinos","green","cotton","30","8900","formal, office, minimal","https://stylesensesl.demo/product/839","06:00:00","3.5","250","2025-04-16 06:00:00"
"840","13","Smart Casual Chinos 0840","chinos","dark blue","cotton","32","5556","office, business casual, smart, formal","https://stylesensesl.demo/product/840","09:00:00","2.7","269","2025-04-16 09:00:00"
"841","14","Classic Fit Chinos 0841","chinos","black","cotton","34","6788","business casual, smart, weekend, formal","https://stylesensesl.demo/product/841","12:00:00","4.4","288","2025-04-16 12:00:00"
"842","15","Everyday Stretch Chinos 0842","chinos","white","cotton","36","8020","smart, formal, urban","https://stylesensesl.demo/product/842","15:00:00","3.6","307","2025-04-16 15:00:00"
"843","16","Slim Office Chinos 0843","chinos","brown","cotton","30","4676","formal, office, classic","https://stylesensesl.demo/product/843","18:00:00","2.8","326","2025-04-16 18:00:00"
"844","17","Smart Casual Chinos 0844","chinos","green","cotton","32","5908","office, business casual, monochrome, formal","https://stylesensesl.demo/product/844","21:00:00","4.5","345","2025-04-16 21:00:00"
"845","18","Classic Fit Chinos 0845","chinos","dark blue","cotton","34","7140","business casual, smart, minimal, formal","https://stylesensesl.demo/product/845","00:00:00","3.7","364","2025-04-17 00:00:00"
"846","19","Everyday Stretch Chinos 0846","chinos","black","cotton","36","8372","smart, formal","https://stylesensesl.demo/product/846","03:00:00","2.9","383","2025-04-17 03:00:00"
"847","20","Slim Office Chinos 0847","chinos","white","cotton","30","5028","formal, office, weekend","https://stylesensesl.demo/product/847","06:00:00","4.6","402","2025-04-17 06:00:00"
"848","21","Smart Casual Chinos 0848","chinos","brown","cotton","32","6260","office, business casual, urban, formal","https://stylesensesl.demo/product/848","09:00:00","3.8","421","2025-04-17 09:00:00"
"849","22","Classic Fit Chinos 0849","chinos","green","cotton","34","7492","business casual, smart, classic, formal","https://stylesensesl.demo/product/849","12:00:00","3","440","2025-04-17 12:00:00"
"850","23","Everyday Stretch Chinos 0850","chinos","dark blue","cotton","36","8724","smart, formal, monochrome","https://stylesensesl.demo/product/850","15:00:00","4.7","459","2025-04-17 15:00:00"
"851","24","Slim Office Chinos 0851","chinos","black","cotton","30","5380","formal, office, minimal","https://stylesensesl.demo/product/851","18:00:00","3.9","478","2025-04-17 18:00:00"
"852","1","Smart Casual Chinos 0852","chinos","white","cotton","32","6612","office, business casual, smart, formal","https://stylesensesl.demo/product/852","21:00:00","3.1","12","2025-04-17 21:00:00"
"853","2","Classic Fit Chinos 0853","chinos","brown","cotton","34","7844","business casual, smart, weekend, formal","https://stylesensesl.demo/product/853","00:00:00","4.8","31","2025-04-18 00:00:00"
"854","3","Everyday Stretch Chinos 0854","chinos","green","cotton","36","4500","smart, formal, urban","https://stylesensesl.demo/product/854","03:00:00","4","50","2025-04-18 03:00:00"
"855","4","Slim Office Chinos 0855","chinos","dark blue","cotton","30","5732","formal, office, classic","https://stylesensesl.demo/product/855","06:00:00","3.2","69","2025-04-18 06:00:00"
"856","7","Smart Casual Chinos 0856","chinos","black","cotton","32","6964","office, business casual, monochrome, formal","https://stylesensesl.demo/product/856","09:00:00","4.9","88","2025-04-18 09:00:00"
"857","8","Classic Fit Chinos 0857","chinos","white","cotton","34","8196","business casual, smart, minimal, formal","https://stylesensesl.demo/product/857","12:00:00","4.1","107","2025-04-18 12:00:00"
"858","9","Everyday Stretch Chinos 0858","chinos","brown","cotton","36","4852","smart, formal","https://stylesensesl.demo/product/858","15:00:00","3.3","126","2025-04-18 15:00:00"
"859","10","Slim Office Chinos 0859","chinos","green","cotton","30","6084","formal, office, weekend","https://stylesensesl.demo/product/859","18:00:00","2.5","145","2025-04-18 18:00:00"
"860","11","Smart Casual Chinos 0860","chinos","dark blue","cotton","32","7316","office, business casual, urban, formal","https://stylesensesl.demo/product/860","21:00:00","4.2","164","2025-04-18 21:00:00"
"861","12","Classic Fit Chinos 0861","chinos","black","cotton","34","8548","business casual, smart, classic, formal","https://stylesensesl.demo/product/861","00:00:00","3.4","183","2025-04-19 00:00:00"
"862","13","Everyday Stretch Chinos 0862","chinos","white","cotton","36","5204","smart, formal, monochrome","https://stylesensesl.demo/product/862","03:00:00","2.6","202","2025-04-19 03:00:00"
"863","14","Slim Office Chinos 0863","chinos","brown","cotton","30","6436","formal, office, minimal","https://stylesensesl.demo/product/863","06:00:00","4.3","221","2025-04-19 06:00:00"
